0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.49247018,0.48392135,0.5064346,0.51366603,0.5004869,0.48630318,0.49074584,0.46741897,0.4415701,0.47142896,0.4318177,0.49227217,0.48288873,0.42081633,0.40866986,0.47036427,0.52728206,0.49335825,0.4418784,0.45109826,0.77098197,0.56771934,1.0000002,0.7393159,0.8489729,0.79356444,0.78436404,0.64507043,0.80345184,0.7839434,0.5669595,0.52542925,0.43761238,0.5650005,0.4982055,0.704452,0.550193,0.5467536,0.63063526,0.5263758,0.4300806,0.41750094,0.42205864,0.44748324,0.43743682,0.3900951,0.44196287,0.41454414,0.416081,0.4165354,0.39826468,0.56648415,0.70669097,0.6021713,0.5547511,0.5954029,0.54244214,0.5586765,0.6203858,0.60685736,0.54159576,0.49339104,0.39758325,0.4630622,0.45314598,0.45236766,0.42265263,0.43838596,0.43416116,0.3418115,0.47662953,0.5076284,0.38460386,0.42914578,0.43209466,0.4513329,0.43067405,0.4496037,0.47023243,0.4409416,0.46893647,0.46646336,0.43415645,0.42181355,0.45049208,0.43453458,0.48420647,0.5132332,0.5044782,0.5143908,0.44468334,0.6025528,0.53130203,0.48315328,0.48733568,0.42232078,0.49569935,0.412221,0.47573504,0.544127,0.50903237,0.49078852
0.38720024,0.40122953,0.42857748,0.42565086,0.38988718,0.41199738,0.43427658,0.40139338,0.40021366,0.40390313,0.41007748,0.41798556,0.41393858,0.44997752,0.29880306,0.42605898,0.37682348,0.50311214,0.6144178,0.41673303,0.7191643,0.59748775,0.7393159,1.0000001,0.72018576,0.8916331,0.7004569,0.63019395,0.80282986,0.7177813,0.61018646,0.48377377,0.383665,0.48192686,0.43546107,0.54538435,0.50146985,0.44288993,0.43157637,0.405337,0.3537299,0.34297764,0.3509868,0.35504442,0.35065988,0.31076416,0.325506,0.3043969,0.3226449,0.33734643,0.32284707,0.5884444,0.561036,0.64197105,0.51975816,0.5757854,0.49974766,0.58219755,0.5748393,0.57536936,0.531735,0.40322345,0.30250427,0.33547685,0.37573206,0.44258663,0.34201327,0.3631413,0.30440894,0.29865572,0.35586655,0.3954622,0.37357435,0.42013156,0.41074938,0.4127431,0.43796274,0.45757157,0.41147298,0.3850533,0.4276315,0.4431647,0.3560311,0.38983586,0.38991353,0.38613296,0.42607093,0.3719849,0.39685434,0.3975738,0.3369466,0.49666554,0.45531213,0.45643857,0.4367613,0.39647925,0.44935533,0.36960495,0.4335862,0.41545728,0.45052922,0.46029523
0.4304181,0.43171006,0.44605595,0.44969666,0.48209235,0.4150438,0.44831064,0.41883385,0.38292965,0.41184223,0.3895266,0.49535936,0.46998215,0.38665646,0.40749592,0.45386335,0.48140088,0.44651955,0.41486818,0.4505952,0.7757494,0.546211,0.8489729,0.72018576,0.9999999,0.7519161,0.7243628,0.58930635,0.8177242,0.7654718,0.5605988,0.49032003,0.41514435,0.5499653,0.48160803,0.77985376,0.53361404,0.48147094,0.5075395,0.5072847,0.4038705,0.38204136,0.3841605,0.38908723,0.38125628,0.36177596,0.42326397,0.3895458,0.39997405,0.37953666,0.36078465,0.60828555,0.6386278,0.5902042,0.5721789,0.63577497,0.569299,0.5924781,0.618488,0.70699096,0.52475286,0.53908116,0.35483265,0.40801972,0.44351506,0.42054117,0.35920146,0.40219834,0.41039848,0.28702697,0.3868062,0.5164477,0.40376452,0.5105383,0.47285995,0.5094898,0.4474731,0.5369496,0.5443478,0.49694946,0.5882341,0.45357522,0.43171895,0.42049584,0.41583866,0.45551282,0.5770435,0.42719617,0.46357346,0.5219147,0.43636662,0.69877934,0.5477347,0.49932867,0.4870737,0.40085495,0.52391243,0.39955533,0.5171071,0.5059396,0.5220934,0.47846577
0.41301408,0.44254863,0.4479487,0.43483862,0.41541252,0.43937126,0.45947224,0.44062284,0.43909225,0.41758096,0.44766873,0.45566905,0.45736235,0.48072794,0.35198665,0.4908113,0.44741958,0.61655384,0.5330439,0.4564807,0.7733782,0.62410444,0.79356444,0.8916331,0.7519161,1.0000002,0.74577487,0.64095926,0.83716875,0.74988157,0.6436882,0.5136421,0.42598584,0.5630178,0.47307283,0.5917844,0.54815036,0.48992848,0.5031146,0.45723644,0.389031,0.36135504,0.3711793,0.3887578,0.37778315,0.3338468,0.35694468,0.34934583,0.3582355,0.36019653,0.36018476,0.62209326,0.58770853,0.7085077,0.55083996,0.60826117,0.5184922,0.5923989,0.6090084,0.58743757,0.53831434,0.44337952,0.35680634,0.40332747,0.44248283,0.4993091,0.4095807,0.4262906,0.36090657,0.33133268,0.4327747,0.4274729,0.37640926,0.4463029,0.43284115,0.43073893,0.44654012,0.4761568,0.43106824,0.40965396,0.4378392,0.505169,0.41658574,0.44443744,0.45392418,0.4544776,0.45713452,0.44870412,0.45589176,0.4839533,0.3964215,0.5270006,0.5035142,0.4815734,0.45358968,0.41812044,0.42351854,0.397612,0.45162904,0.44426572,0.48098654,0.48063016
0.4363973,0.43695223,0.46071666,0.46152428,0.44701234,0.41083464,0.44557735,0.42450824,0.40689093,0.43470287,0.4558875,0.4983874,0.5202696,0.4765074,0.43132597,0.47897285,0.49237388,0.49515325,0.48923615,0.4332222,0.7736797,0.56998587,0.78436404,0.7004569,0.7243628,0.74577487,1.0000002,0.6214959,0.77481437,0.719991,0.55211455,0.5225899,0.4966038,0.5807437,0.5169477,0.6231923,0.5475774,0.51282275,0.59293514,0.51478934,0.4602559,0.43993637,0.43725199,0.45315304,0.4505758,0.41654164,0.4461635,0.42361665,0.4239284,0.46626952,0.42574716,0.53302157,0.55053884,0.52734065,0.49259204,0.57974005,0.5280735,0.5023626,0.58945954,0.53463584,0.5009409,0.48689997,0.45299956,0.45883897,0.4778126,0.4676438,0.4670742,0.46101427,0.500964,0.40301368,0.52425146,0.4437554,0.4028774,0.39833656,0.42968947,0.41235918,0.41528937,0.41492498,0.41731027,0.39484754,0.40505514,0.5250332,0.48062629,0.45710623,0.50348055,0.49083388,0.50852007,0.5319396,0.5083996,0.5112199,0.51075786,0.538794,0.52805305,0.42549646,0.5273598,0.47237024,0.44748777,0.4546852,0.43257248,0.50528383,0.48670694,0.51897156
0.3847161,0.39233097,0.43339577,0.4181089,0.35389543,0.37499395,0.41651875,0.37021554,0.36120933,0.3889318,0.41531262,0.42526102,0.40534467,0.33597535,0.35476127,0.4017937,0.38322377,0.40517607,0.43052667,0.3783329,0.6542322,0.5694472,0.64507043,0.63019395,0.58930635,0.64095926,0.6214959,1.0000001,0.628488,0.619748,0.51891613,0.52797997,0.4502726,0.47542724,0.6177509,0.5038004,0.4645826,0.4511769,0.46729535,0.43656895,0.40880612,0.41354018,0.41476122,0.4193866,0.4212245,0.40839157,0.3837573,0.35618034,0.39863577,0.4163541,0.3941426,0.5186798,0.5479551,0.549742,0.49102965,0.56182534,0.48986122,0.51048344,0.5438067,0.5317711,0.5124414,0.39328584,0.36138582,0.3731218,0.41942456,0.38482237,0.37228864,0.3729812,0.3690241,0.49164224,0.40451407,0.3620645,0.36345723,0.32198504,0.391922,0.35797396,0.38925356,0.35145313,0.34439316,0.3345187,0.3457019,0.3616553,0.33803424,0.3288461,0.37077415,0.3886221,0.34511775,0.385592,0.38405922,0.35705853,0.36340362,0.4539088,0.43270677,0.34453917,0.46957773,0.56211454,0.382652,0.47994947,0.34434685,0.46805984,0.3979758,0.44788274
0.40435788,0.43186277,0.44550446,0.41911235,0.44057563,0.40998194,0.45084858,0.4327452,0.39219663,0.4099017,0.4333777,0.5018445,0.4738762,0.45653552,0.37611115,0.6056502,0.447105,0.5125343,0.50237596,0.4315935,0.7967003,0.5748497,0.80345184,0.80282986,0.8177242,0.83716875,0.77481437,0.628488,1.0,0.749298,0.5761378,0.4691224,0.39757475,0.55573875,0.4571882,0.6078013,0.50397515,0.45412365,0.4789087,0.4593847,0.36205608,0.34476557,0.33966294,0.3624955,0.3496561,0.32295263,0.36449218,0.34236434,0.34147662,0.34841362,0.32705635,0.70864666,0.5650847,0.5996904,0.51837236,0.6210088,0.52347183,0.559599,0.6035812,0.5725473,0.48488718,0.4621254,0.3732878,0.41327542,0.4522966,0.48258826,0.39612734,0.4096508,0.39360467,0.33484507,0.4153949,0.41735324,0.3506674,0.527404,0.42722642,0.42480657,0.3975583,0.4464979,0.45383638,0.39463747,0.4415698,0.610348,0.42678273,0.41398177,0.44098648,0.4609862,0.47078234,0.4117439,0.45540628,0.48202783,0.4087478,0.5466412,0.49407628,0.45955122,0.44239873,0.4049734,0.4538999,0.37594554,0.4546024,0.4338584,0.47962466,0.44857532
0.43251735,0.40457103,0.43097177,0.43543115,0.49294633,0.38999644,0.44032586,0.41138282,0.38927302,0.4411253,0.41472337,0.46407905,0.49336576,0.38001743,0.39251274,0.4318385,0.46473223,0.44422764,0.39649072,0.509662,0.7070054,0.5681972,0.7839434,0.7177813,0.7654718,0.74988157,0.719991,0.619748,0.749298,0.99999994,0.5542057,0.49463573,0.400073,0.49892247,0.4542345,0.60719675,0.59201837,0.6843098,0.5371364,0.49005967,0.40812215,0.35613722,0.3853685,0.3882005,0.37569824,0.32811952,0.39844555,0.36580014,0.39011264,0.39095703,0.34706086,0.546556,0.5919816,0.5601709,0.6120606,0.5337863,0.50145227,0.5345373,0.5943486,0.57694495,0.5200659,0.44995004,0.33262548,0.5309224,0.39868444,0.42538124,0.38778746,0.47593588,0.401649,0.31638694,0.44063276,0.48817238,0.33438313,0.43843096,0.39469767,0.45176792,0.4212703,0.46344903,0.4583075,0.5558993,0.4710613,0.42771888,0.41141886,0.48543504,0.43430638,0.4059778,0.4696799,0.4676848,0.62136936,0.44914764,0.42405897,0.5633052,0.57466245,0.4515869,0.5139922,0.437297,0.484901,0.40056312,0.47541294,0.5154196,0.5235112,0.49746558
0.40332475,0.44998872,0.42248031,0.39250225,0.3571531,0.39896244,0.44418767,0.40796745,0.3989281,0.39473793,0.570485,0.53238004,0.55188894,0.5154692,0.4667134,0.57865655,0.5555093,0.6192266,0.5467761,0.5366696,0.54453695,0.6449412,0.5669595,0.61018646,0.5605988,0.6436882,0.55211455,0.51891613,0.5761378,0.5542057,1.0,0.67540395,0.5577931,0.62019145,0.57636905,0.77258563,0.6936334,0.67811376,0.71022606,0.63040656,0.42244312,0.41100824,0.40620923,0.40173995,0.42654398,0.39813158,0.37332875,0.3810361,0.42380354,0.39442754,0.42742053,0.64282554,0.6145188,0.6495149,0.5958536,0.5768117,0.5889071,0.726306,0.6807796,0.65852135,0.56666106,0.4350516,0.35446495,0.37682533,0.3475217,0.52128404,0.40179935,0.40850794,0.37370962,0.24476582,0.42881975,0.3809218,0.3831059,0.3712401,0.37324607,0.3904895,0.434429,0.49314216,0.3691206,0.36432436,0.37878135,0.49492937,0.44034693,0.45095724,0.48296785,0.4160423,0.5103808,0.4884169,0.4824158,0.4334709,0.44043663,0.486916,0.45157945,0.37905505,0.41437382,0.3842438,0.3488595,0.3769403,0.30876774,0.4072618,0.44857642,0.50855225
0.36986753,0.3761445,0.4129694,0.39780647,0.32978922,0.36520347,0.40467364,0.3555955,0.36477882,0.35742602,0.51900846,0.46549344,0.45885396,0.41758496,0.42998627,0.48128942,0.4752415,0.48467895,0.4541958,0.4520546,0.47943413,0.5155447,0.52542925,0.48377377,0.49032003,0.5136421,0.5225899,0.52797997,0.4691224,0.49463573,0.67540395,0.9999999,0.75558466,0.5394487,0.68921065,0.6440432,0.62661105,0.65555936,0.66091293,0.62417763,0.479035,0.49029326,0.49906307,0.4627657,0.49457747,0.48304358,0.44597566,0.43497264,0.53110045,0.45229205,0.4833217,0.4599077,0.45583305,0.44486353,0.44468188,0.41073385,0.43511042,0.40835503,0.5089752,0.4691862,0.41562235,0.32728958,0.33385918,0.33820716,0.28743455,0.29701793,0.37982395,0.3483099,0.3578369,0.448871,0.36398783,0.33922622,0.32437488,0.28231192,0.33060056,0.33239618,0.38412848,0.27240524,0.31636855,0.3136788,0.2785055,0.36619532,0.35399252,0.36744002,0.40140224,0.3273834,0.3392165,0.41919252,0.40707982,0.3615311,0.37515104,0.3514367,0.37634078,0.30644572,0.3318461,0.3618024,0.2896369,0.35666034,0.27577347,0.35784876,0.40237546,0.39778155
0.32774812,0.32254997,0.359127,0.33569086,0.32046768,0.3136338,0.3391099,0.31460723,0.3047725,0.3030774,0.46292764,0.4635813,0.40574238,0.3831094,0.40122068,0.42037714,0.39387867,0.42800418,0.3732698,0.41239923,0.4743207,0.45178688,0.43761238,0.383665,0.41514435,0.42598584,0.4966038,0.4502726,0.39757475,0.400073,0.5577931,0.75558466,1.0,0.53212357,0.65312463,0.5752957,0.60498095,0.563886,0.577106,0.580156,0.4377125,0.43846285,0.41757318,0.42078736,0.46596652,0.41658163,0.42815274,0.40793127,0.4361415,0.40687758,0.4580827,0.393605,0.35579544,0.3607873,0.39338866,0.37865037,0.6037466,0.33263758,0.46230787,0.39559722,0.35028708,0.35115623,0.58024544,0.35883924,0.33373404,0.32262623,0.41745993,0.39234084,0.37408903,0.47741827,0.35080126,0.293631,0.47653756,0.2506616,0.29065543,0.31023753,0.3492062,0.25007838,0.30618513,0.27095085,0.2528655,0.3393668,0.5416657,0.36516634,0.37574965,0.3220755,0.32218456,0.347884,0.35114256,0.3716067,0.36142856,0.31969306,0.37108186,0.22069417,0.28993133,0.3427536,0.22177677,0.5328139,0.1935126,0.29698116,0.27467585,0.3589969
0.3589479,0.42521247,0.39335853,0.34916604,0.32861325,0.35941696,0.41416824,0.34554943,0.32909405,0.30595532,0.5220809,0.5204923,0.53124917,0.5115996,0.5216943,0.5433046,0.5101871,0.57314223,0.50511193,0.45414263,0.7966134,0.5283531,0.5650005,0.48192686,0.5499653,0.5630178,0.5807437,0.47542724,0.55573875,0.49892247,0.62019145,0.5394487,0.53212357,1.0000002,0.57746744,0.6425099,0.56425375,0.5655854,0.6798874,0.6289269,0.3771667,0.37574494,0.35221595,0.3849174,0.39995298,0.38197312,0.39440706,0.3948062,0.39223242,0.3923184,0.39632663,0.571724,0.51639473,0.5395439,0.4659259,0.7722673,0.51569915,0.5085237,0.5924726,0.54607534,0.4880045,0.47051862,0.4556471,0.4612083,0.7246702,0.48058695,0.49121913,0.44709933,0.51811504,0.3996328,0.46645385,0.43201375,0.39979222,0.41500798,0.64254636,0.43154657,0.4202262,0.4131865,0.43933636,0.3846474,0.39146888,0.5147519,0.46994027,0.43091124,0.50523186,0.76254874,0.4685166,0.4947345,0.48692992,0.501903,0.5381633,0.53775644,0.50073797,0.41575864,0.4763605,0.49063835,0.39982438,0.48745006,0.38346067,0.4850401,0.4626778,0.5097725
0.34729198,0.33837166,0.38404158,0.35858625,0.3070172,0.3401006,0.35408428,0.3141404,0.3086129,0.32820478,0.46938026,0.42555523,0.4276604,0.3591683,0.4040643,0.43591812,0.38922858,0.4161891,0.35517868,0.40137485,0.52400553,0.46450955,0.4982055,0.43546107,0.48160803,0.47307283,0.5169477,0.6177509,0.4571882,0.4542345,0.57636905,0.68921065,0.65312463,0.57746744,1.0000002,0.61996144,0.6142055,0.6262037,0.61687315,0.6173813,0.42849824,0.43465418,0.42860362,0.4249569,0.4500953,0.44127345,0.40291116,0.3798317,0.42731148,0.43101317,0.42136097,0.42341173,0.39022106,0.37977147,0.40077,0.43674937,0.40532485,0.33180445,0.47163722,0.43323445,0.41706243,0.4060547,0.40844166,0.40673634,0.39329565,0.33402157,0.4466219,0.41186994,0.396166,0.59065175,0.39619908,0.38113526,0.3986374,0.3496599,0.4476546,0.39999634,0.42955735,0.33283734,0.39029276,0.38515294,0.34437856,0.40562314,0.3950996,0.37398252,0.42921948,0.41202575,0.3890838,0.41915822,0.41919804,0.40590665,0.41063088,0.3651829,0.40099788,0.2830369,0.3539708,0.546355,0.25086254,0.40515816,0.27520865,0.37199128,0.31417513,0.4135617
0.4342976,0.44980484,0.432203,0.4474453,0.4603765,0.41924143,0.44237897,0.4010102,0.37526682,0.3953735,0.5678081,0.6244565,0.61631685,0.53510064,0.55465186,0.586657,0.6364301,0.5928899,0.51030105,0.56036323,0.5971354,0.57234055,0.704452,0.54538435,0.77985376,0.5917844,0.6231923,0.5038004,0.6078013,0.60719675,0.77258563,0.6440432,0.5752957,0.6425099,0.61996144,1.0,0.71823114,0.7032411,0.7462073,0.7034651,0.42900914,0.42034328,0.42260778,0.41749305,0.43267834,0.40459517,0.44797796,0.41824424,0.44080207,0.40199107,0.41313848,0.62350464,0.6755441,0.59397274,0.6046079,0.6096938,0.6266651,0.6088904,0.7026205,0.7575218,0.58102614,0.5872161,0.4300969,0.4681642,0.4278197,0.45565417,0.45236415,0.46252984,0.4954848,0.27715036,0.47556442,0.5069672,0.4199746,0.45718735,0.4285124,0.49071658,0.45430565,0.501265,0.49327108,0.46803135,0.53222996,0.51861244,0.5105351,0.48584086,0.5265684,0.4699776,0.6581974,0.5452599,0.5552354,0.5706316,0.5443777,0.6802461,0.54641193,0.4641556,0.47947413,0.41137248,0.4679845,0.41275826,0.43895113,0.49599823,0.48617527,0.5374087
0.39612752,0.4145976,0.42570165,0.39858872,0.49934295,0.3951593,0.41762802,0.40588987,0.39589754,0.37002555,0.5486184,0.55196625,0.5200304,0.48583663,0.50947994,0.5209461,0.51802087,0.5510771,0.46891746,0.8028941,0.49533728,0.55029625,0.550193,0.50146985,0.53361404,0.54815036,0.5475774,0.4645826,0.50397515,0.59201837,0.6936334,0.62661105,0.60498095,0.56425375,0.6142055,0.71823114,1.0,0.75105935,0.6780172,0.687573,0.5530726,0.42130932,0.4111185,0.46035108,0.44213408,0.4047195,0.4128207,0.41653717,0.44038594,0.39983606,0.43601045,0.5495502,0.53657466,0.5308701,0.7891799,0.48778132,0.5636583,0.51105434,0.6414074,0.5638955,0.50273395,0.44660392,0.43820563,0.49998,0.3778679,0.4268162,0.47166705,0.6848224,0.47403082,0.30687013,0.51128626,0.4151709,0.38209215,0.374329,0.34404716,0.42589736,0.4056798,0.3731615,0.39686745,0.44487995,0.3709166,0.45003042,0.47999007,0.7325555,0.48704213,0.3897445,0.45705163,0.48090917,0.5307208,0.45795566,0.48473117,0.45329463,0.6739655,0.39327413,0.4000295,0.3844158,0.3453657,0.38234484,0.32565126,0.40783614,0.3887355,0.463421
0.35848165,0.32671356,0.3529996,0.34474754,0.35717914,0.32976738,0.36380544,0.32673365,0.30660474,0.34847388,0.55976677,0.5168159,0.5448537,0.4296318,0.506654,0.5147419,0.5280872,0.49799094,0.4118034,0.55092436,0.4557894,0.5297761,0.5467536,0.44288993,0.48147094,0.48992848,0.51282275,0.4511769,0.45412365,0.6843098,0.67811376,0.65555936,0.563886,0.5655854,0.6262037,0.7032411,0.75105935,1.0,0.7316136,0.6909434,0.41709584,0.39181575,0.40914398,0.4247709,0.4220667,0.36463302,0.40781623,0.39549196,0.42653692,0.4021696,0.3832615,0.48896083,0.51391953,0.46290854,0.5576383,0.42668426,0.4635895,0.4189783,0.59133935,0.51509035,0.47589448,0.39959526,0.35758814,0.57644135,0.33193505,0.34752074,0.4381452,0.47012568,0.43408114,0.28138602,0.44067103,0.38897827,0.30112854,0.3177318,0.30651608,0.37366572,0.3702147,0.30480358,0.33975044,0.5185645,0.3189916,0.42776114,0.41435334,0.48211244,0.46900252,0.3709249,0.444046,0.4999112,0.70213914,0.4454018,0.47400966,0.38756117,0.44850713,0.28881648,0.3852593,0.34577593,0.3029822,0.31534192,0.27587897,0.3866154,0.33917344,0.43131256
0.4355244,0.44094968,0.41267434,0.42310816,0.385405,0.38194543,0.41964218,0.3849763,0.37159047,0.37310243,0.57073236,0.5398973,0.5803424,0.4887517,0.5856917,0.5508476,0.6833151,0.57413006,0.45187292,0.52008927,0.5208492,0.5699861,0.63063526,0.43157637,0.5075395,0.5031146,0.59293514,0.46729535,0.4789087,0.5371364,0.71022606,0.66091293,0.577106,0.6798874,0.61687315,0.7462073,0.6780172,0.7316136,1.0000002,0.7457671,0.41590214,0.39681754,0.43968067,0.39832342,0.43507314,0.40558434,0.40566984,0.39557543,0.43573016,0.4023368,0.41282362,0.53023535,0.65779465,0.5327383,0.5308875,0.52185494,0.5436939,0.511333,0.64645076,0.5711668,0.5373043,0.4793395,0.44264716,0.5120597,0.44037637,0.44059503,0.48763102,0.47748467,0.54072535,0.34378663,0.58962834,0.47243795,0.33464137,0.30247185,0.35768417,0.36109856,0.41226202,0.33354127,0.349874,0.36604014,0.3204173,0.48500952,0.4851714,0.45835567,0.49534556,0.44871,0.4904696,0.66626626,0.5592157,0.4903291,0.57002133,0.48065454,0.47507685,0.3449429,0.43749875,0.42782286,0.3464981,0.41884634,0.29398376,0.54225457,0.44651166,0.5230367
0.33842355,0.38002166,0.35810012,0.36661506,0.3682665,0.32745644,0.36249587,0.3219835,0.32797962,0.29059058,0.57474035,0.5703311,0.55245495,0.50605446,0.7841957,0.56507796,0.57335716,0.5723407,0.47187737,0.54969823,0.5034919,0.48633868,0.5263758,0.405337,0.5072847,0.45723644,0.51478934,0.43656895,0.4593847,0.49005967,0.63040656,0.62417763,0.580156,0.6289269,0.6173813,0.7034651,0.687573,0.6909434,0.7457671,0.99999976,0.43036386,0.4301922,0.4037575,0.4206087,0.4882259,0.40353003,0.45429105,0.46348166,0.43571076,0.38849938,0.42812043,0.5389055,0.52482694,0.49705702,0.52283895,0.54468095,0.51058877,0.45491916,0.5905624,0.5416699,0.47227338,0.42943352,0.4121263,0.46098733,0.47626936,0.37499744,0.4433924,0.47099295,0.64718664,0.32528105,0.43687895,0.43030545,0.3720369,0.3626413,0.40373927,0.40030864,0.37319696,0.33295837,0.3938967,0.3837865,0.34147578,0.4509096,0.49234334,0.45110947,0.4572878,0.45028943,0.4343235,0.49049214,0.50899,0.49228868,0.7130695,0.44468832,0.46901232,0.35657817,0.37039828,0.38129017,0.38635492,0.37788826,0.36033207,0.46066192,0.36965358,0.43199372
0.46071997,0.47893462,0.5461305,0.51682496,0.53911793,0.47602338,0.49772552,0.51510274,0.4960152,0.44191632,0.2955634,0.31979883,0.33501288,0.3017179,0.3247209,0.2996393,0.3415415,0.32016417,0.2711858,0.43048853,0.43132842,0.3900108,0.4300806,0.3537299,0.4038705,0.389031,0.4602559,0.40880612,0.36205608,0.40812215,0.42244312,0.479035,0.4377125,0.3771667,0.42849824,0.42900914,0.5530726,0.41709584,0.41590214,0.43036386,0.99999994,0.88067234,0.8874142,0.8872642,0.877511,0.8796338,0.87571055,0.8710186,0.9054924,0.88158125,0.8853473,0.38593817,0.43159914,0.3980844,0.53893185,0.39687964,0.4287889,0.4179738,0.45089754,0.41602707,0.40269145,0.23871127,0.27749544,0.24262306,0.21168289,0.22698203,0.2524993,0.36842847,0.31466,0.21009591,0.2794723,0.250422,0.23747917,0.19014466,0.21231863,0.24475732,0.22648597,0.20545875,0.22013783,0.22612205,0.20344073,0.294376,0.32634366,0.44415092,0.32035023,0.28148165,0.2856582,0.3502994,0.33290434,0.32282743,0.36237168,0.31324765,0.449222,0.28612053,0.2618615,0.29669756,0.23711656,0.33011073,0.28765604,0.2902292,0.2867338,0.32487816
0.5000351,0.50337327,0.5723352,0.565787,0.48650768,0.5064328,0.5198366,0.5181403,0.51136327,0.48603055,0.33980513,0.32357115,0.35033143,0.30774355,0.34130886,0.3370337,0.34758812,0.32139456,0.2893004,0.31453958,0.3991024,0.37132496,0.41750094,0.34297764,0.38204136,0.36135504,0.43993637,0.41354018,0.34476557,0.35613722,0.41100824,0.49029326,0.43846285,0.37574494,0.43465418,0.42034328,0.42130932,0.39181575,0.39681754,0.4301922,0.88067234,1.0000001,0.9245344,0.89818275,0.93871635,0.88300246,0.9164756,0.91001344,0.9322763,0.9119985,0.9295521,0.40205592,0.4323305,0.3902348,0.42863014,0.39594665,0.42591578,0.40237254,0.44588473,0.4185437,0.40271544,0.24154674,0.2713041,0.21945992,0.1930998,0.20258518,0.25768974,0.25765318,0.29048058,0.20012909,0.22471043,0.24838944,0.2789368,0.21680602,0.23177174,0.2688571,0.2369745,0.20826022,0.2374119,0.22365336,0.20761174,0.3004752,0.3017022,0.29260844,0.32156464,0.26323622,0.2785318,0.32639486,0.3079522,0.30187982,0.34606302,0.2850603,0.31838804,0.26870307,0.2675636,0.28387123,0.18516904,0.32702336,0.23086217,0.2775691,0.27011594,0.31399825
0.51324844,0.511467,0.5829164,0.5696713,0.49026367,0.5227723,0.52859366,0.5235574,0.50556856,0.4986559,0.31762484,0.31035826,0.35567403,0.2843583,0.3113777,0.30826634,0.40170735,0.30686167,0.2655256,0.3005833,0.38919297,0.37801206,0.42205864,0.3509868,0.3841605,0.3711793,0.43725199,0.41476122,0.33966294,0.3853685,0.40620923,0.49906307,0.41757318,0.35221595,0.42860362,0.42260778,0.4111185,0.40914398,0.43968067,0.4037575,0.8874142,0.9245344,0.9999999,0.89841187,0.9223783,0.89610696,0.9196077,0.9078289,0.95261925,0.91972774,0.913987,0.37167495,0.44692993,0.3746791,0.39896876,0.36797738,0.39273965,0.38587657,0.422815,0.39865705,0.39193508,0.22977026,0.23339443,0.22173233,0.17458422,0.19275959,0.2317439,0.23369336,0.26058462,0.18619248,0.25312865,0.27603737,0.22800718,0.19284143,0.20606185,0.24837619,0.23004009,0.20224425,0.22535858,0.22836366,0.20967643,0.2694389,0.2721559,0.2745785,0.30374578,0.24955711,0.2794763,0.3681844,0.31639627,0.29340893,0.3217697,0.29823747,0.32106394,0.2709286,0.2760005,0.28408518,0.20128736,0.3201,0.25035468,0.31113827,0.29556578,0.31930363
0.4933432,0.5131328,0.57164717,0.55409056,0.5202309,0.52212775,0.5299741,0.55991364,0.51353514,0.48773843,0.29616335,0.28259403,0.3006881,0.3014845,0.31277773,0.30931255,0.32394385,0.30283347,0.2591955,0.31926587,0.42467323,0.3725693,0.44748324,0.35504442,0.38908723,0.3887578,0.45315304,0.4193866,0.3624955,0.3882005,0.40173995,0.4627657,0.42078736,0.3849174,0.4249569,0.41749305,0.46035108,0.4247709,0.39832342,0.4206087,0.8872642,0.89818275,0.89841187,1.0,0.9248346,0.86800253,0.8933181,0.8961162,0.89511347,0.8700435,0.88989466,0.37888488,0.4178302,0.38331142,0.4327249,0.39136145,0.39991015,0.3833411,0.43114072,0.37617373,0.39701352,0.24252349,0.2748452,0.25348976,0.2358522,0.22308123,0.2661452,0.28685173,0.29311982,0.20202765,0.24693073,0.23351932,0.24400131,0.20561507,0.23085545,0.25016457,0.23339808,0.1978172,0.22707362,0.23407343,0.20439807,0.29790455,0.29130816,0.32633874,0.30740443,0.28892207,0.26997256,0.3279747,0.32502645,0.29905412,0.34284076,0.2700094,0.3296097,0.26118916,0.22350536,0.25801128,0.18409492,0.2959502,0.24627581,0.24184735,0.24100366,0.29381716
