0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0.5458342,0.44754136,0.41650218,0.53035426,0.5015178,0.572136,0.53054136,0.48762622,0.4284154,0.49985975,0.44283348,0.42323852,0.45076966,0.45466745,0.54697317,0.5288629,0.55986804,0.46019977,0.4258932,0.4097676,0.71037376,0.52824247,0.7275566,0.5806212,0.6700381,1.0000001,0.56316805,0.60670775,0.7274137,0.6381997,0.63684386,0.5401337,0.45329022,0.32865456,0.47737765,0.57494926,0.52507764,0.45347184,0.38379267,0.468867,0.5565367,0.3653653,0.46533167,0.62212795,0.61221063,0.48982283,0.6179993,0.56259954,0.5275749,0.41957024,0.5243048,0.3706151,0.5542451,0.40400568,0.35647935,0.40788245,0.4177117,0.36662984,0.40469643,0.3600664,0.49033487,0.45759267,0.44465247,0.5220884,0.47971213,0.40323067,0.44308546,0.28583053,0.45243704,0.23668694,0.42846462,0.29336327,0.36216357,0.48294985,0.39186582,0.39264184,0.28705785,0.40597382,0.30357495,0.32720613,0.4325278,0.42004704,0.44014198,0.4646182,0.38543865,0.41389883,0.42761698,0.39041215,0.41463363,0.41685507
0.46574235,0.36720997,0.33373293,0.3350107,0.41002452,0.43516687,0.32878006,0.3737417,0.41881126,0.37281218,0.46330714,0.30730394,0.3837395,0.45525017,0.37627664,0.5109878,0.5242747,0.3914578,0.4314723,0.37899885,0.5374859,0.5286146,0.49609107,0.45298502,0.5753244,0.56316805,1.0000001,0.524079,0.641672,0.5908008,0.5364675,0.45580208,0.46925914,0.3137783,0.3392681,0.41527873,0.42487165,0.3412166,0.3850173,0.3442424,0.5363966,0.4342228,0.51571417,0.560789,0.5571258,0.53383553,0.5049019,0.54278433,0.6353488,0.4999668,0.41873032,0.3208543,0.4533761,0.33555105,0.4040079,0.31624648,0.44158956,0.31100082,0.45237884,0.40614602,0.41397157,0.4160221,0.24787284,0.28104353,0.3879435,0.31392577,0.30244577,0.294701,0.31674686,0.23641458,0.40728194,0.33797216,0.37673128,0.39704946,0.30753556,0.35021383,0.33853242,0.40410513,0.36125946,0.35547915,0.48676294,0.39282292,0.4317075,0.5038396,0.35856354,0.32561442,0.4246726,0.39412114,0.3980261,0.44385204
0.36646685,0.32682016,0.371458,0.33079854,0.3410737,0.39774713,0.34979203,0.33418965,0.3486839,0.36481422,0.35673314,0.33418196,0.2887709,0.3848055,0.46566775,0.36646208,0.41639474,0.59152156,0.31647214,0.3683314,0.56538814,0.41163298,0.60155874,0.43659034,0.50275886,0.60670775,0.524079,1.0,0.49773553,0.5028481,0.49774772,0.44607288,0.32917595,0.62857866,0.38291937,0.43065253,0.42748713,0.3638783,0.3561102,0.30847865,0.4085481,0.3601461,0.41189218,0.45396596,0.50873166,0.3971257,0.48556462,0.48546654,0.43588036,0.40271956,0.42192888,0.47929594,0.46861038,0.31731617,0.2366364,0.43764034,0.3182551,0.28293306,0.24985011,0.27051848,0.37170488,0.37565798,0.26217717,0.31579375,0.37233323,0.23384964,0.28269938,0.2351477,0.34208032,0.1532012,0.37781736,0.1742548,0.25100258,0.34702167,0.20984201,0.20623213,0.18845245,0.3750325,0.2234796,0.19326413,0.29800344,0.32781708,0.32131395,0.40128422,0.21460952,0.2504482,0.3582341,0.24980883,0.29836372,0.36989853
0.4094001,0.37548035,0.5040693,0.5027457,0.44481844,0.5320512,0.43473625,0.43979433,0.45768484,0.41351154,0.53847593,0.384858,0.41380775,0.40219915,0.5271305,0.468797,0.6700729,0.49658436,0.4000439,0.3716509,0.7136014,0.5717962,0.5458545,0.56836057,0.6934797,0.7274137,0.641672,0.49773553,1.0,0.6294501,0.6248082,0.5421079,0.4554024,0.32445437,0.39010277,0.5692144,0.5782331,0.43732607,0.4112539,0.39932588,0.5653338,0.37800056,0.48430374,0.6244392,0.5729935,0.5334282,0.56272244,0.6162002,0.5399283,0.43908426,0.45529974,0.39654693,0.47363964,0.39874294,0.38156572,0.39587098,0.46679044,0.3229692,0.38027087,0.33568296,0.5084472,0.43818668,0.41206703,0.4554053,0.5199788,0.4598189,0.45106155,0.397447,0.43648228,0.2690023,0.40532154,0.24375695,0.28049296,0.45771924,0.2818115,0.38786307,0.23463283,0.30076075,0.2717943,0.2621106,0.4571643,0.45770282,0.45106798,0.46921897,0.41975856,0.44663796,0.43095568,0.4330586,0.4367754,0.4679728
0.34511778,0.24018897,0.30379456,0.33976936,0.54484034,0.43410102,0.45770335,0.38503388,0.38991046,0.33575046,0.5312261,0.5787735,0.43922812,0.385668,0.6328821,0.4577272,0.6638637,0.44532055,0.34806243,0.37771022,0.5812278,0.5750885,0.6189312,0.5310765,0.6228259,0.6381997,0.5908008,0.5028481,0.6294501,1.0000002,0.6606745,0.6380773,0.48767042,0.39392862,0.5222596,0.54051715,0.56670856,0.5267091,0.44581097,0.47206718,0.56834507,0.49878916,0.50042707,0.5544712,0.55424416,0.48046875,0.51332617,0.5531467,0.5193334,0.56218433,0.3751143,0.36936525,0.46069878,0.38717037,0.378772,0.34948152,0.31523556,0.34668317,0.4467511,0.32898402,0.4970384,0.4312899,0.3509883,0.355244,0.4280843,0.30351546,0.4199327,0.24285673,0.4111241,0.27442935,0.3627446,0.22544612,0.38875765,0.36821508,0.37578166,0.31087902,0.268282,0.31290188,0.3020675,0.34068388,0.43446922,0.31831974,0.4186678,0.38270822,0.32410088,0.3304713,0.4246025,0.3895873,0.50322425,0.36862952
0.3385067,0.26848236,0.3493721,0.3559484,0.53591835,0.40616804,0.40105176,0.42965212,0.3831496,0.32290402,0.5649285,0.4828163,0.45798942,0.3552451,0.6121715,0.44331226,0.6720333,0.42662558,0.32824817,0.3585321,0.5521473,0.4259418,0.53648376,0.4959855,0.5699401,0.63684386,0.5364675,0.49774772,0.6248082,0.6606745,0.99999976,0.77679217,0.4548472,0.44833314,0.68599766,0.7832497,0.6308139,0.575855,0.4904125,0.5354837,0.562771,0.5487443,0.44965324,0.5384842,0.55606157,0.45085803,0.5421737,0.5079702,0.49786457,0.6201981,0.437798,0.39202344,0.50736135,0.4366918,0.35096443,0.41536772,0.3826916,0.3627397,0.3969868,0.30754223,0.523677,0.51450163,0.42040816,0.41163316,0.4628384,0.35455588,0.5193626,0.2944932,0.4774917,0.3084031,0.36858362,0.18624805,0.32021698,0.37660763,0.3024075,0.2988789,0.24919823,0.2752148,0.2744598,0.25942978,0.48488036,0.4168303,0.52129656,0.44795993,0.34170687,0.39900887,0.51070434,0.41330847,0.49411476,0.4802794
0.26248977,0.27148375,0.26367053,0.29618233,0.5428568,0.38099888,0.39328676,0.39920348,0.36031714,0.26895154,0.54168224,0.5234879,0.38497627,0.31580418,0.6126624,0.36613804,0.69762963,0.40910202,0.31647432,0.35918066,0.4868427,0.4411562,0.49656916,0.4986993,0.53728807,0.5401337,0.45580208,0.44607288,0.5421079,0.6380773,0.77679217,1.0000004,0.44922295,0.45236617,0.6375426,0.68732196,0.59934515,0.55239093,0.59982216,0.4728004,0.52376926,0.5590139,0.4279791,0.4943737,0.5276749,0.42874846,0.51301235,0.49491,0.45940852,0.6052477,0.37792307,0.37408373,0.4586153,0.3462549,0.2943221,0.36006132,0.33340758,0.315747,0.315908,0.27948844,0.5128857,0.41746703,0.36709332,0.35243255,0.39282647,0.3161871,0.4672848,0.30765736,0.4232058,0.29946107,0.2882205,0.13129306,0.34483394,0.3225122,0.27077252,0.24282217,0.23634934,0.25377303,0.2224176,0.19770032,0.41230837,0.3509699,0.45583785,0.38816932,0.31902266,0.32147247,0.4315937,0.34751013,0.435352,0.43036538
0.22837758,0.22128524,0.27524814,0.28046486,0.38983497,0.26562893,0.2420937,0.24526845,0.24229044,0.17673942,0.3642074,0.39525187,0.30096543,0.36149767,0.5122147,0.3269082,0.46572378,0.37712532,0.3699809,0.4266874,0.40898737,0.36622974,0.5059848,0.42521447,0.3783009,0.45329022,0.46925914,0.32917595,0.4554024,0.48767042,0.4548472,0.44922295,1.0000001,0.30464026,0.26349333,0.42824534,0.6713927,0.6063106,0.42402074,0.39921087,0.40259054,0.3303198,0.2830217,0.4144077,0.34695375,0.2981281,0.32626083,0.35400218,0.33158535,0.3922447,0.33518758,0.25018117,0.40992743,0.25414085,0.3254218,0.21877338,0.30065045,0.2306332,0.31079632,0.33986166,0.34853604,0.2907672,0.22120775,0.33780965,0.3528667,0.21983406,0.2613478,0.3240736,0.24930337,0.14663522,0.28843838,0.27540213,0.36599672,0.39502928,0.2899371,0.24578404,0.24179448,0.32779083,0.24480583,0.18420601,0.283957,0.29024157,0.28056213,0.28906927,0.21064544,0.23303977,0.27213657,0.27629098,0.25515372,0.3807425
0.19734833,0.16739398,0.3659101,0.18101372,0.3539479,0.24894643,0.2434537,0.2102292,0.25288966,0.21213822,0.26230082,0.24387155,0.16598764,0.25470984,0.36811042,0.2028932,0.34518796,0.4540628,0.16650167,0.17828156,0.38755095,0.28294504,0.48294774,0.3559275,0.3849301,0.32865456,0.3137783,0.62857866,0.32445437,0.39392862,0.44833314,0.45236617,0.30464026,1.0,0.47633338,0.40417993,0.32851788,0.43212882,0.5279019,0.4330643,0.34338152,0.48181507,0.3726796,0.38131154,0.36246824,0.29849425,0.3600925,0.392943,0.35384315,0.47961953,0.30774945,0.41066605,0.33677962,0.21385731,0.1459958,0.2975482,0.21053647,0.22007734,0.22497484,0.17867501,0.2983971,0.30585653,0.253856,0.20288612,0.2824474,0.16203475,0.30707422,0.23708272,0.3081612,0.19219826,0.37467113,0.12614189,0.30161887,0.26907426,0.18157654,0.16378343,0.17697442,0.27897316,0.2250015,0.15986845,0.25666982,0.22091663,0.33066893,0.2765532,0.15471342,0.17612422,0.2927162,0.26331916,0.316864,0.28254697
0.26768374,0.28372648,0.19356588,0.2041078,0.4779582,0.32280147,0.37401605,0.35080692,0.40324745,0.26750013,0.36888504,0.36250982,0.24295981,0.37501505,0.45690462,0.2562423,0.48716486,0.28956652,0.3196836,0.27667084,0.3905383,0.34850723,0.51154846,0.42307147,0.65488863,0.47737765,0.3392681,0.38291937,0.39010277,0.5222596,0.68599766,0.6375426,0.26349333,0.47633338,1.0000001,0.6973431,0.35251555,0.6150331,0.37926698,0.55722845,0.45421222,0.51800597,0.40894374,0.4155953,0.4593898,0.36598542,0.44879583,0.3953934,0.4250239,0.5759534,0.2678999,0.2307092,0.32190737,0.23554061,0.17919879,0.23096427,0.16870397,0.23365584,0.22998227,0.2063658,0.30609465,0.30397463,0.28452104,0.2694607,0.27876565,0.18364978,0.3785604,0.16186099,0.27188563,0.2262557,0.18923213,0.09536355,0.2799497,0.19564053,0.22425073,0.21369454,0.16757138,0.2042102,0.18875311,0.110543594,0.33903852,0.2722152,0.32998735,0.3377702,0.21165319,0.24369334,0.34235632,0.23280378,0.36261,0.30278853
0.31408957,0.26312476,0.25676164,0.38179332,0.5221288,0.3729772,0.3904593,0.37040004,0.29776898,0.26670974,0.5850137,0.4155669,0.39775345,0.32785383,0.51216424,0.37092078,0.6556518,0.32632372,0.33325514,0.37220103,0.4743765,0.49596283,0.5101502,0.42774507,0.48426184,0.57494926,0.41527873,0.43065253,0.5692144,0.54051715,0.7832497,0.68732196,0.42824534,0.40417993,0.6973431,1.0000001,0.6159985,0.54117763,0.43539882,0.5428766,0.4804394,0.46783125,0.3938768,0.47019097,0.47913867,0.3651855,0.478291,0.47994614,0.4240467,0.5360747,0.34048474,0.2725953,0.4336033,0.31315273,0.30530268,0.33626842,0.33233526,0.2802702,0.35372663,0.2787789,0.42136148,0.3878411,0.37553996,0.40683356,0.37380323,0.27927396,0.48112506,0.3932208,0.36956805,0.25148886,0.28546554,0.15558156,0.32913464,0.3937242,0.29321566,0.28497013,0.23758674,0.28476587,0.26517928,0.21686222,0.3921804,0.35332572,0.43079126,0.3999844,0.27582547,0.31871426,0.41404027,0.30228734,0.39536044,0.395143
0.17329524,0.17853156,0.24294752,0.35399097,0.35710695,0.33061016,0.29965365,0.2828499,0.26304692,0.25088435,0.5596496,0.59176505,0.4429961,0.26496354,0.60777414,0.3267098,0.6075256,0.4121007,0.28561556,0.38267207,0.46230006,0.466765,0.48128957,0.4776105,0.42591202,0.52507764,0.42487165,0.42748713,0.5782331,0.56670856,0.6308139,0.59934515,0.6713927,0.32851788,0.35251555,0.6159985,1.0,0.6525729,0.43134588,0.35858443,0.48586994,0.4260917,0.31823882,0.45688188,0.4304618,0.3810942,0.4587782,0.48949718,0.34329724,0.4812007,0.36429256,0.37786996,0.42307755,0.37061617,0.38692912,0.39332768,0.36652672,0.36300826,0.3300808,0.2666932,0.4608804,0.36456707,0.31451994,0.44507623,0.47290954,0.37378347,0.38343468,0.3426809,0.35484874,0.18807329,0.28846118,0.16924785,0.24387094,0.3808637,0.25705263,0.2670894,0.17196609,0.20480832,0.21931463,0.16136011,0.33396658,0.33836073,0.38072526,0.31149194,0.24447428,0.347982,0.3664047,0.34930348,0.35014495,0.35420904
0.19721037,0.2622117,0.2507274,0.25971636,0.38942155,0.37002736,0.38216162,0.36703587,0.41347545,0.24569166,0.35267267,0.5376969,0.35093185,0.45540255,0.6260561,0.33962223,0.47122598,0.43856823,0.43367532,0.38923976,0.38784936,0.35363436,0.553024,0.49454153,0.6087631,0.45347184,0.3412166,0.3638783,0.43732607,0.5267091,0.575855,0.55239093,0.6063106,0.43212882,0.6150331,0.54117763,0.6525729,1.0,0.49028575,0.4305373,0.5579102,0.5625592,0.46577278,0.5181268,0.51156265,0.4558647,0.5260151,0.49832165,0.44389868,0.5906571,0.3915113,0.3693602,0.46950376,0.3971862,0.36559963,0.3865831,0.31201407,0.39708593,0.3147101,0.37088397,0.45585525,0.42253715,0.34184852,0.38107395,0.47420833,0.33501226,0.431972,0.26778105,0.38162962,0.29709932,0.2628376,0.19929658,0.37608826,0.2960336,0.330682,0.29085633,0.2289827,0.26517174,0.24705318,0.12630264,0.39645213,0.3774507,0.3977187,0.35918,0.3590586,0.36120167,0.4066438,0.38692176,0.41258502,0.4209417
0.18431544,0.22587378,0.30952314,0.27433497,0.5981713,0.32681793,0.29021767,0.2650736,0.23764242,0.18483514,0.40624887,0.37605545,0.28756112,0.24941337,0.4289129,0.22167484,0.4818405,0.34256652,0.24489333,0.22030292,0.37079966,0.42803618,0.4618363,0.33158213,0.3669544,0.38379267,0.3850173,0.3561102,0.4112539,0.44581097,0.4904125,0.59982216,0.42402074,0.5279019,0.37926698,0.43539882,0.43134588,0.49028575,1.0000001,0.37411207,0.3896772,0.4572654,0.36225146,0.4481648,0.36619583,0.33322194,0.37569726,0.40243664,0.34828347,0.48073667,0.43491298,0.31949565,0.40806112,0.30103523,0.35472992,0.2587373,0.39958686,0.30748224,0.23785093,0.5151661,0.4504425,0.363598,0.3998986,0.33296087,0.37628514,0.288828,0.40585807,0.46556965,0.3440581,0.4328157,0.32009667,0.28321508,0.3800826,0.343849,0.23337889,0.25474977,0.23181339,0.34116244,0.20812966,0.21258318,0.2986915,0.50956863,0.42432237,0.32422772,0.24998793,0.3855936,0.48587003,0.3077211,0.35020483,0.5952878
0.32174972,0.26933333,0.24611838,0.27957088,0.5805562,0.29253843,0.37468672,0.34212247,0.26511908,0.27061403,0.3175888,0.21563593,0.26780954,0.33744243,0.36660263,0.32135478,0.39313558,0.24885255,0.2798484,0.2589476,0.47069067,0.36296967,0.50854117,0.37411457,0.44358858,0.468867,0.3442424,0.30847865,0.39932588,0.47206718,0.5354837,0.4728004,0.39921087,0.4330643,0.55722845,0.5428766,0.35858443,0.4305373,0.37411207,0.99999994,0.41706946,0.41384622,0.4522177,0.41963038,0.40089023,0.3065615,0.3586808,0.35150504,0.38555774,0.47213256,0.29839456,0.22412005,0.32205686,0.26933247,0.2488436,0.24881081,0.13811174,0.20690769,0.23444627,0.23219301,0.28446797,0.35369462,0.29420733,0.21914768,0.2714537,0.19882213,0.40759993,0.2896376,0.31829977,0.33517027,0.23015453,0.27339458,0.37129503,0.25028652,0.28431892,0.2508208,0.24000871,0.29008758,0.28024042,0.24041492,0.28562704,0.24990313,0.3240219,0.23392439,0.25875378,0.23553336,0.28732124,0.3376141,0.31924155,0.31304243
0.40073028,0.4262374,0.33996794,0.4025659,0.40002662,0.6121786,0.57428676,0.51937866,0.5371767,0.4401644,0.41897047,0.52821535,0.49244055,0.568815,0.5189329,0.55512166,0.5246252,0.53334534,0.57218605,0.43222815,0.48021376,0.46575832,0.49865282,0.45450905,0.6507296,0.5565367,0.5363966,0.4085481,0.5653338,0.56834507,0.562771,0.52376926,0.40259054,0.34338152,0.45421222,0.4804394,0.48586994,0.5579102,0.3896772,0.41706946,1.0,0.74119425,0.7713707,0.8142945,0.9242481,0.9227772,0.8286112,0.8314966,0.8970539,0.77880406,0.5095236,0.40851164,0.539251,0.5099294,0.44838652,0.48631433,0.4754414,0.41878018,0.4596283,0.434781,0.58773655,0.5137208,0.42800465,0.42972535,0.5415351,0.5161067,0.5407499,0.3476665,0.48879337,0.33746603,0.37646118,0.33688554,0.47779524,0.46309513,0.44727266,0.5027175,0.43073702,0.3862686,0.40847987,0.3318513,0.5282484,0.46331966,0.5545427,0.43733865,0.5532463,0.43425757,0.5524666,0.51910603,0.5213056,0.47368494
0.20256023,0.2101131,0.16744877,0.20126723,0.4221917,0.35694993,0.34769088,0.3061382,0.35246018,0.19305392,0.42555022,0.5201252,0.46702272,0.37577486,0.5552656,0.35569003,0.4942641,0.42846608,0.3463702,0.27775332,0.33504125,0.35934728,0.41086748,0.35016173,0.5316383,0.3653653,0.4342228,0.3601461,0.37800056,0.49878916,0.5487443,0.5590139,0.3303198,0.48181507,0.51800597,0.46783125,0.4260917,0.5625592,0.4572654,0.41384622,0.74119425,0.9999999,0.63378847,0.5728781,0.7191703,0.6489127,0.6182635,0.6347442,0.7359609,0.9478632,0.37157956,0.33648548,0.43597013,0.38580996,0.34937274,0.39905778,0.36532754,0.39063463,0.37763393,0.3686661,0.48524636,0.4154095,0.33732906,0.3187503,0.414409,0.39947477,0.47388828,0.29235536,0.416219,0.3601548,0.29351783,0.20280932,0.43660504,0.3278122,0.3374609,0.34319302,0.3433635,0.2797954,0.34810203,0.23014815,0.46436262,0.3500574,0.5090393,0.39152968,0.4114072,0.34427074,0.51274353,0.45269272,0.51800567,0.42780516
0.41048265,0.4313371,0.30899692,0.35426956,0.39544302,0.54648226,0.53658265,0.48581848,0.5771758,0.42711794,0.3728012,0.35174507,0.41645795,0.546167,0.3720379,0.5501051,0.3894841,0.5163834,0.5373591,0.35906947,0.43009907,0.41422117,0.44950435,0.36235827,0.6367766,0.46533167,0.51571417,0.41189218,0.48430374,0.50042707,0.44965324,0.4279791,0.2830217,0.3726796,0.40894374,0.3938768,0.31823882,0.46577278,0.36225146,0.4522177,0.7713707,0.63378847,1.0000002,0.7500277,0.8043228,0.74461454,0.7493982,0.8443038,0.80026424,0.6721474,0.49748254,0.3817249,0.5177663,0.46793368,0.42564613,0.4446401,0.46065238,0.3588358,0.39455363,0.41375625,0.5226916,0.516832,0.40229645,0.38620245,0.5096537,0.47624713,0.52289534,0.30970332,0.46671748,0.33242494,0.35589698,0.3606259,0.49181297,0.45860267,0.4373449,0.48779884,0.44021797,0.42595196,0.4341827,0.3525662,0.4855609,0.43070665,0.51458466,0.44019857,0.5674435,0.38908955,0.49498558,0.4514269,0.50674856,0.4366386
0.49110433,0.51212406,0.4786017,0.526836,0.423757,0.68179643,0.6179972,0.54881984,0.560375,0.56080365,0.42361143,0.45843485,0.46448544,0.53507876,0.4684304,0.57530224,0.4934373,0.58797956,0.52089626,0.36622226,0.6237536,0.55081636,0.58517885,0.44927108,0.6696762,0.62212795,0.560789,0.45396596,0.6244392,0.5544712,0.5384842,0.4943737,0.4144077,0.38131154,0.4155953,0.47019097,0.45688188,0.5181268,0.4481648,0.41963038,0.8142945,0.5728781,0.7500277,1.0000001,0.82596964,0.7975549,0.8847308,0.88519955,0.7940762,0.6097299,0.55484015,0.39221078,0.5408337,0.4576352,0.41380373,0.42210227,0.48469347,0.35724425,0.3863543,0.44903198,0.5646907,0.55308187,0.45158938,0.4456554,0.57250345,0.5162331,0.506847,0.37462533,0.47498044,0.2930335,0.39371216,0.361863,0.4464081,0.4738372,0.41853198,0.47472253,0.37480414,0.39973903,0.3972326,0.33074084,0.4294799,0.47251266,0.49401635,0.38440692,0.47101194,0.43472287,0.45591855,0.45926192,0.44695535,0.41794458
0.43846014,0.4389644,0.37461713,0.40888456,0.3935591,0.610066,0.5660439,0.5137525,0.5354248,0.45944506,0.429558,0.46460578,0.47576416,0.54927367,0.51931655,0.5771497,0.5175917,0.5497831,0.53603595,0.43506265,0.53452396,0.46191263,0.57294184,0.44155607,0.6687075,0.61221063,0.5571258,0.50873166,0.5729935,0.55424416,0.55606157,0.5276749,0.34695375,0.36246824,0.4593898,0.47913867,0.4304618,0.51156265,0.36619583,0.40089023,0.9242481,0.7191703,0.8043228,0.82596964,1.0000002,0.89768916,0.8750625,0.8576496,0.9109829,0.74509794,0.54910713,0.41683924,0.588367,0.48072717,0.41951212,0.49508917,0.49183634,0.40324703,0.4443677,0.4300928,0.6460186,0.55713725,0.43943256,0.45339447,0.5834809,0.5259288,0.5212531,0.33293498,0.5317335,0.29616648,0.4076921,0.31924844,0.4670159,0.50087273,0.44882774,0.49948066,0.42471638,0.44673622,0.40332574,0.34944427,0.52483714,0.45879906,0.5399093,0.50334275,0.54513216,0.43668377,0.5273038,0.48304534,0.522993,0.4828532
0.40449643,0.4508451,0.37152678,0.386991,0.28579536,0.61542237,0.54836774,0.5304233,0.5566429,0.47841716,0.3522304,0.43336976,0.42176574,0.57950693,0.37067565,0.53003097,0.44394928,0.4951527,0.5366055,0.37511656,0.47609138,0.41513667,0.45048252,0.40980855,0.6298587,0.48982283,0.53383553,0.3971257,0.5334282,0.48046875,0.45085803,0.42874846,0.2981281,0.29849425,0.36598542,0.3651855,0.3810942,0.4558647,0.33322194,0.3065615,0.9227772,0.6489127,0.74461454,0.7975549,0.89768916,1.0000001,0.83712226,0.80041033,0.8788478,0.67347646,0.48877788,0.37181413,0.50988126,0.47353938,0.39485782,0.43227822,0.4798782,0.36527732,0.39232266,0.4084893,0.5459821,0.47039908,0.3759641,0.37237662,0.49722636,0.5182455,0.46407965,0.31405336,0.4276117,0.3022371,0.3570347,0.31124198,0.41520315,0.40312126,0.38894787,0.46001074,0.39824456,0.36520326,0.38788345,0.29646215,0.4802327,0.44549388,0.5062717,0.41369966,0.5348621,0.40038252,0.50812894,0.48749813,0.46792462,0.44969398
0.46546495,0.493642,0.3950877,0.46088853,0.3545264,0.65436417,0.6081495,0.55413634,0.55372834,0.5345019,0.38671505,0.4693861,0.43595332,0.5289018,0.47972596,0.5820575,0.47987503,0.5533608,0.5131538,0.36217666,0.5361535,0.43715408,0.5334227,0.44850427,0.67206156,0.6179993,0.5049019,0.48556462,0.56272244,0.51332617,0.5421737,0.51301235,0.32626083,0.3600925,0.44879583,0.478291,0.4587782,0.5260151,0.37569726,0.3586808,0.8286112,0.6182635,0.7493982,0.8847308,0.8750625,0.83712226,1.0000001,0.8640483,0.8071344,0.6462295,0.5370437,0.41408795,0.56932366,0.43389902,0.38373175,0.44889697,0.49243537,0.4103004,0.3887208,0.40331966,0.5753602,0.53079313,0.4390012,0.47167605,0.5509394,0.51435035,0.50862455,0.31618056,0.48520905,0.30687612,0.38072786,0.31877095,0.41548258,0.48570353,0.43376055,0.46295998,0.38537407,0.3891941,0.4279014,0.30851722,0.45661595,0.4522393,0.49688703,0.4036596,0.48516607,0.42573243,0.4784569,0.46043158,0.4403861,0.41330045
0.42893156,0.45972803,0.39706522,0.49649066,0.36190894,0.6106766,0.57910377,0.5016124,0.5835252,0.47975054,0.5117604,0.46312118,0.4815757,0.52066445,0.4648249,0.5594146,0.51470697,0.5929445,0.5242962,0.39992306,0.52822757,0.5738688,0.51927245,0.4166313,0.6502964,0.56259954,0.54278433,0.48546654,0.6162002,0.5531467,0.5079702,0.49491,0.35400218,0.392943,0.3953934,0.47994614,0.48949718,0.49832165,0.40243664,0.35150504,0.8314966,0.6347442,0.8443038,0.88519955,0.8576496,0.80041033,0.8640483,1.0000001,0.81731087,0.6714599,0.49074647,0.40652487,0.5023164,0.45470077,0.3862716,0.4333174,0.47304136,0.34270525,0.36615813,0.39385018,0.5593824,0.50491256,0.4044164,0.4381262,0.5501743,0.5233178,0.48857293,0.41010675,0.45376632,0.26411372,0.3640922,0.29549995,0.3962965,0.4797861,0.3662361,0.45634395,0.3598561,0.37577215,0.37953058,0.3063964,0.44211385,0.4217252,0.5002601,0.41100836,0.4798454,0.40687865,0.46496558,0.44438452,0.47815353,0.40813327
0.48435175,0.4022676,0.3236786,0.34103832,0.39609194,0.5720664,0.5069361,0.45269486,0.49920797,0.4261268,0.37658843,0.40846863,0.464981,0.5543552,0.40297422,0.6010009,0.45318133,0.5122336,0.56558096,0.38137546,0.4664854,0.4389005,0.49658987,0.37983254,0.6532842,0.5275749,0.6353488,0.43588036,0.5399283,0.5193334,0.49786457,0.45940852,0.33158535,0.35384315,0.4250239,0.4240467,0.34329724,0.44389868,0.34828347,0.38555774,0.8970539,0.7359609,0.80026424,0.7940762,0.9109829,0.8788478,0.8071344,0.81731087,1.0,0.7587491,0.5052689,0.38307717,0.53385854,0.43054542,0.41101706,0.45017645,0.47876137,0.3794561,0.5196238,0.45311245,0.5533906,0.51257426,0.39692116,0.37335214,0.4925277,0.4906434,0.48039854,0.30651435,0.4516075,0.33235866,0.45382118,0.4097178,0.5419141,0.4832597,0.49401873,0.56082433,0.5322511,0.47701067,0.5066932,0.4500482,0.5849465,0.4396974,0.50750756,0.52517337,0.5661628,0.40668547,0.5213706,0.48591158,0.51763284,0.44524223
0.25266236,0.2635686,0.2000284,0.2426081,0.4650761,0.40297958,0.39119598,0.35116926,0.41234607,0.22519852,0.473425,0.53652155,0.47634947,0.4204771,0.5819441,0.3943635,0.5440297,0.47601366,0.41128895,0.33502144,0.3816066,0.39131793,0.42575845,0.40274185,0.5959489,0.41957024,0.4999668,0.40271956,0.43908426,0.56218433,0.6201981,0.6052477,0.3922447,0.47961953,0.5759534,0.5360747,0.4812007,0.5906571,0.48073667,0.47213256,0.77880406,0.9478632,0.6721474,0.6097299,0.74509794,0.67347646,0.6462295,0.6714599,0.7587491,0.9999999,0.410822,0.37533736,0.4578978,0.40683836,0.36742795,0.41225934,0.3932822,0.3963592,0.3904763,0.3866769,0.50922847,0.42781493,0.34412503,0.333892,0.42857274,0.40295312,0.5104028,0.3241249,0.4277389,0.34703183,0.31627375,0.20627394,0.45215002,0.36121568,0.34515148,0.354653,0.359847,0.31517038,0.34356567,0.2516317,0.49264303,0.37748453,0.53905284,0.43608227,0.4275877,0.35589585,0.5401045,0.43919605,0.5363114,0.47113135
