0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0.32361925,0.32486215,0.4058399,0.29372868,0.320135,0.2449771,0.32409152,0.33143085,0.3154124,0.38788143,0.39377978,0.2927649,0.37929165,0.3353932,0.278388,0.15832157,0.24184501,0.27575043,0.27524996,0.23013952,0.42537588,0.3375313,0.44386482,0.2878234,0.37590668,0.24733059,0.3123404,0.27113006,0.30426672,0.28037697,0.6121111,0.7928657,1.0,0.74996996,0.8317573,0.8069089,0.48191512,0.7158224,0.7513118,0.64333546,0.35679036,0.1033146,0.24940993,0.2253655,0.14885414,0.18623474,0.15884429,0.038708106,0.028157216,0.0408076,0.28120798,0.5707787,0.3091338,0.49478963,0.42708653,0.34715065,0.40740135,0.4624823,0.37451792,0.35849768,0.15555422,0.23208115,0.15330866,0.03238938,0.1435345,0.27644366,0.28331214,0.30620682,0.035975017,0.18845043
0.33725065,0.32837996,0.4196907,0.28587228,0.24962837,0.21864448,0.29257566,0.31942755,0.28387204,0.34462398,0.38288334,0.25109327,0.39513257,0.30644783,0.29827756,0.20013668,0.2523301,0.30463088,0.2995351,0.2738929,0.32085177,0.36413145,0.39761242,0.33652055,0.39662623,0.23562284,0.32205814,0.3239684,0.28402236,0.33299124,0.6515776,0.7446448,0.74996996,1.0000001,0.79421973,0.7686133,0.51923215,0.6762926,0.76005405,0.67485994,0.27654213,0.114557154,0.28894103,0.29896292,0.1880242,0.20406155,0.24627408,0.094394416,0.054677013,0.08267699,0.28873926,0.43916398,0.36605924,0.4889036,0.3876062,0.27309155,0.35449278,0.39224896,0.35642666,0.38059136,0.16073763,0.26075894,0.15781789,0.039970856,0.14471218,0.26585317,0.31263176,0.31902915,0.082266614,0.2264113
0.35449192,0.31261846,0.43341088,0.29102886,0.30324483,0.24703844,0.31484035,0.33381438,0.29160053,0.3583355,0.36222917,0.2507741,0.3458207,0.2887823,0.2689382,0.13115926,0.20867844,0.25889617,0.23848014,0.20662805,0.28593,0.32297096,0.4668145,0.2907286,0.3961323,0.2536996,0.328149,0.28685045,0.31672803,0.27729213,0.6907429,0.79442954,0.8317573,0.79421973,1.0000001,0.8270517,0.4743556,0.6938565,0.80729395,0.6775869,0.27976224,0.077041626,0.19303547,0.17999005,0.12885058,0.09249945,0.121866815,0.044743437,0.011029563,0.044245124,0.25812793,0.48578104,0.28260016,0.4855399,0.3580619,0.31499174,0.3878844,0.46417314,0.34925792,0.33125702,0.14852469,0.19710954,0.14526121,0.04233183,0.16549295,0.26022562,0.2564577,0.26987147,0.009220423,0.20793869
0.3039234,0.3197806,0.3671905,0.25684562,0.3368358,0.28397778,0.35490984,0.29509664,0.29238492,0.30685306,0.33328408,0.29216212,0.30424505,0.29753104,0.28883263,0.14852008,0.15391877,0.24637778,0.20385948,0.19093446,0.2990455,0.27042243,0.4114744,0.2740647,0.3575582,0.2499472,0.30785635,0.26438484,0.26535514,0.2545671,0.6454553,0.8054099,0.8069089,0.7686133,0.8270517,1.0,0.5445147,0.6740531,0.74440384,0.69715893,0.2820777,0.11289828,0.19336963,0.17027639,0.13365947,0.13866581,0.15056738,0.053452455,0.050834123,0.12654205,0.30430666,0.45788515,0.29673347,0.4542052,0.41136426,0.3579055,0.3315974,0.40755245,0.38037518,0.33621103,0.16351384,0.2111882,0.17707822,0.09556517,0.14667183,0.28658152,0.26167607,0.2639588,0.081432365,0.23262939
0.19091018,0.26476404,0.25965163,0.13449153,0.1876477,0.19681935,0.20035061,0.19181186,0.24477144,0.20711239,0.22643025,0.18227047,0.1473789,0.12842228,0.23565817,0.12412646,0.13201387,0.22387303,0.15436319,0.18888195,0.2543473,0.2325251,0.21130353,0.25855687,0.20247218,0.111860745,0.203741,0.2036318,0.12292747,0.26888835,0.37052184,0.48671013,0.48191512,0.51923215,0.4743556,0.5445147,0.9999999,0.46396595,0.47476792,0.4699366,0.30457282,0.17390965,0.2230183,0.16163915,0.11238552,0.14220674,0.17062409,0.083469555,0.12828046,0.15300013,0.30147433,0.3373786,0.23482138,0.3228777,0.29900128,0.2633807,0.29049295,0.32817632,0.25515807,0.30436674,0.33585176,0.21462077,0.18043594,0.1871296,0.13528366,0.29615623,0.24741966,0.2579707,0.13794336,0.2425963
0.35948503,0.3134562,0.4525341,0.31106508,0.23610815,0.19906369,0.28935853,0.37113687,0.2803587,0.35725325,0.46278852,0.25165328,0.37051523,0.39116764,0.2860371,0.19842124,0.4296053,0.2735107,0.31086132,0.3162098,0.33758307,0.42413676,0.413392,0.4301908,0.4785542,0.2465507,0.37114108,0.37184352,0.32196602,0.36372218,0.54496205,0.76859075,0.7158224,0.6762926,0.6938565,0.6740531,0.46396595,1.0000002,0.73431045,0.6525074,0.268721,0.17574276,0.24635598,0.22549438,0.15563169,0.201751,0.20897682,0.09113187,0.070381716,0.12533185,0.3531726,0.48357913,0.39850947,0.49693483,0.48380467,0.4379074,0.4738516,0.40342072,0.45273954,0.5056186,0.18120216,0.29508597,0.20089696,0.09194632,0.16454107,0.28136468,0.31184867,0.3322359,0.06505783,0.22407098
0.3652598,0.32000187,0.45655906,0.27610296,0.29096797,0.2261612,0.30836818,0.35923234,0.33459046,0.3657201,0.44500667,0.29091543,0.46216753,0.37198693,0.38547188,0.22572531,0.26761243,0.30993462,0.33262655,0.29611173,0.28578705,0.36066782,0.44065356,0.34198365,0.40684468,0.22186163,0.3099556,0.34200805,0.2793957,0.3396645,0.652834,0.8629617,0.7513118,0.76005405,0.80729395,0.74440384,0.47476792,0.73431045,1.0000004,0.7057795,0.3317107,0.19570622,0.2540464,0.27115583,0.22535275,0.23202218,0.23237123,0.19831246,0.05028987,0.12900823,0.2835888,0.457461,0.25524643,0.46891657,0.41373467,0.289727,0.38774917,0.39308375,0.40750027,0.34647492,0.10002829,0.24830578,0.19162749,0.0144920945,0.14713961,0.26741004,0.31549153,0.32229614,0.024245307,0.2040236
0.36838165,0.40332666,0.44723743,0.36256218,0.389839,0.36729178,0.3747187,0.33011392,0.38212955,0.36950067,0.43535563,0.37514418,0.42466548,0.30998328,0.3437579,0.2693614,0.26573282,0.35767552,0.30914238,0.32257614,0.40763468,0.4333176,0.4255171,0.41205728,0.3884381,0.3841952,0.4001307,0.41835305,0.38415432,0.39469475,0.65881675,0.738252,0.64333546,0.67485994,0.6775869,0.69715893,0.4699366,0.6525074,0.7057795,1.0000001,0.36210743,0.25852486,0.27862453,0.32790956,0.20383658,0.25936466,0.2965136,0.08536476,0.1497107,0.28341615,0.34277284,0.48244333,0.34336203,0.5176554,0.6075721,0.3626734,0.37082097,0.44218788,0.46860325,0.40071324,0.16601041,0.44505045,0.4272717,0.17121547,0.1268178,0.5286561,0.5127561,0.5113387,0.1762785,0.394801
0.26747835,0.27920023,0.28256974,0.21829136,0.29228157,0.25518933,0.28488362,0.2717193,0.29936403,0.31049314,0.26627353,0.21504368,0.27221534,0.27570692,0.20386371,0.1550664,0.2239311,0.24396752,0.24701448,0.21812183,0.16611448,0.16941239,0.14071202,0.15124786,0.09510243,0.068114035,0.09801498,0.16692424,0.08432385,0.18468936,0.22660212,0.31645122,0.35679036,0.27654213,0.27976224,0.2820777,0.30457282,0.268721,0.3317107,0.36210743,1.0,0.20481943,0.31134477,0.4046569,0.35084075,0.27824223,0.3839509,0.10630892,0.12222156,0.206814,0.2441513,0.3256616,0.23119208,0.30097163,0.30993542,0.16919264,0.30972466,0.26215187,0.20597112,0.18216637,0.15821216,0.26152378,0.223941,0.068578236,0.031438023,0.25144368,0.33355063,0.32435915,-0.0075097275,0.16203257
0.28760424,0.2108787,0.25647366,0.18010749,0.21789241,0.2313846,0.26886442,0.2569777,0.27001452,0.26745167,0.22460932,0.2239639,0.16829894,0.15804806,0.25921336,0.26215982,0.13142793,0.22790967,0.20012149,0.25284213,0.24951859,0.25831154,0.2373698,0.26912162,0.20057154,0.23815633,0.2493168,0.27845043,0.23144417,0.28701353,0.1543679,0.20152731,0.1033146,0.114557154,0.077041626,0.11289828,0.17390965,0.17574276,0.19570622,0.25852486,0.20481943,0.9999998,0.5683917,0.59345835,0.6276643,0.6659535,0.72605157,0.72906,0.65277344,0.78000516,0.14889814,0.13515021,0.052095953,0.13996936,0.16886653,0.06705339,0.16184667,0.124653734,0.15121716,0.08538688,-0.03406842,0.124506,0.21776322,0.11160783,0.014473442,0.21809694,0.20387828,0.19670147,0.09889252,0.07146536
0.32293773,0.19101961,0.28589678,0.15363759,0.113797456,0.08646735,0.25617453,0.28731066,0.19556868,0.32159537,0.19181344,0.2444601,0.18547508,0.13304427,0.23100102,0.36087254,0.21255329,0.27187634,0.22262603,0.20352297,0.22907148,0.29864353,0.23217753,0.2754665,0.23223661,0.13873954,0.23578179,0.21715388,0.22405243,0.31422558,0.20153806,0.18188532,0.24940993,0.28894103,0.19303547,0.19336963,0.2230183,0.24635598,0.2540464,0.27862453,0.31134477,0.5683917,1.0000001,0.76031905,0.63987124,0.69672394,0.71356,0.57141167,0.58735687,0.5091162,0.1998028,0.19348945,0.13129699,0.21110062,0.14060278,0.03800614,0.2227494,0.18796965,0.15239842,0.1261502,0.0064177867,0.13744599,0.10245199,-0.01767735,0.09498188,0.18353856,0.20406395,0.17062102,0.017214341,0.042983692
0.28979462,0.18874605,0.27491271,0.15213513,0.12410953,0.11673954,0.23958625,0.264437,0.1988006,0.3004317,0.2365695,0.24061522,0.2466645,0.16743973,0.2564135,0.3142524,0.21189243,0.28072602,0.26412612,0.20908731,0.19485041,0.26959583,0.24062084,0.26071003,0.23416947,0.09783156,0.20592271,0.19393195,0.19249552,0.3211962,0.23440018,0.18146232,0.2253655,0.29896292,0.17999005,0.17027639,0.16163915,0.22549438,0.27115583,0.32790956,0.4046569,0.59345835,0.76031905,1.0000001,0.6974218,0.65806526,0.80245197,0.5745376,0.6423562,0.5384972,0.17738768,0.18211333,0.13358252,0.23575315,0.18886268,0.01031972,0.22778207,0.17317662,0.14573398,0.098956116,0.011347063,0.20671548,0.11802442,-0.06620463,0.065775424,0.21269213,0.25102082,0.19843507,-0.0062081693,0.06314613
0.23626214,0.14679086,0.19530232,0.11403217,0.15507263,0.098388724,0.21826914,0.24868062,0.18352097,0.21813563,0.21857925,0.24625215,0.20515388,0.19338635,0.2322964,0.27232045,0.201526,0.18316741,0.21375188,0.24026781,0.08554329,0.16896644,0.18248448,0.14500861,0.17546059,0.07780923,0.1336255,0.13582127,0.107279845,0.20226923,0.16815898,0.16305587,0.14885414,0.1880242,0.12885058,0.13365947,0.11238552,0.15563169,0.22535275,0.20383658,0.35084075,0.6276643,0.63987124,0.6974218,1.0,0.6741058,0.74214345,0.6779862,0.590976,0.6228455,0.17121504,0.116107136,0.13433465,0.22392555,0.09964506,0.04516523,0.23339173,0.13652354,0.11681419,0.08456625,0.0052641677,0.102348946,0.10425318,0.013361023,0.044317212,0.10117926,0.12838994,0.11999459,0.0055671036,0.00092734117
0.3375844,0.25092384,0.28927258,0.2709387,0.19065848,0.1906555,0.2837708,0.3016022,0.26797011,0.32687053,0.23401071,0.22155969,0.24240327,0.18435557,0.26868954,0.3181993,0.17923056,0.21006598,0.24009742,0.29965922,0.25812402,0.343459,0.2788622,0.3345366,0.26663974,0.27237514,0.3211203,0.30421293,0.30462688,0.36954647,0.17619099,0.19197325,0.18623474,0.20406155,0.09249945,0.13866581,0.14220674,0.201751,0.23202218,0.25936466,0.27824223,0.6659535,0.69672394,0.65806526,0.6741058,1.0000001,0.7473767,0.62241375,0.58312225,0.6614024,0.19069156,0.15099461,0.14370646,0.21812703,0.18027657,0.0323186,0.16255733,0.19336864,0.1966681,0.11280151,0.007910724,0.17459643,0.15664591,0.06853185,0.10342497,0.21298265,0.2109813,0.21103331,0.06370533,0.08285616
0.31096888,0.24732779,0.2611185,0.20512801,0.16861917,0.17281778,0.22432761,0.27339298,0.25437844,0.28694934,0.18292665,0.20567748,0.24177745,0.17767762,0.24488838,0.3010952,0.19434528,0.24575056,0.237562,0.28285262,0.20262659,0.2821959,0.23260452,0.26356387,0.22227961,0.17390898,0.23432773,0.2678468,0.23331039,0.31749335,0.18962416,0.18210283,0.15884429,0.24627408,0.121866815,0.15056738,0.17062409,0.20897682,0.23237123,0.2965136,0.3839509,0.72605157,0.71356,0.80245197,0.74214345,0.7473767,1.0,0.64485604,0.64765567,0.7022391,0.23363765,0.17756642,0.13248825,0.2581541,0.18276078,0.061275043,0.22638483,0.18094917,0.15242402,0.13822968,-0.0030542985,0.18376386,0.14668204,0.004807084,0.058492888,0.21230371,0.23670582,0.20345406,0.051643167,0.040781528
0.22169496,0.11166573,0.19295873,0.085889846,0.124376304,0.10163773,0.18913633,0.26521775,0.17805654,0.20699222,0.16235465,0.16038544,0.07701541,0.0939949,0.29715636,0.27434745,0.07232789,0.10187589,0.12511581,0.16202308,0.08499388,0.086605944,0.17736067,0.1041799,0.12387838,0.03629792,0.10221342,0.08911546,0.090643294,0.15095557,0.13248417,0.081297524,0.038708106,0.094394416,0.044743437,0.053452455,0.083469555,0.09113187,0.19831246,0.08536476,0.10630892,0.72906,0.57141167,0.5745376,0.6779862,0.62241375,0.64485604,1.0000001,0.65435845,0.64513344,0.15389496,0.06576792,0.04599565,0.06870585,0.001753055,0.023926325,0.16015641,0.08979195,0.055643573,0.020832079,-0.030534817,0.018058345,0.046563033,0.005200703,0.09127407,0.08443954,0.07272713,0.015316058,0.08692588,-0.016962346
0.20911399,0.11243435,0.14588034,0.11464907,0.099454105,0.09397009,0.20483783,0.20428038,0.14311188,0.17274049,0.14357466,0.15805009,0.11528922,0.039517134,0.20951177,0.2379881,0.109547496,0.23301966,0.10547456,0.16133843,0.15646173,0.11740636,0.18544112,0.17307696,0.14408275,0.08380761,0.16780952,0.11194038,0.15248668,0.24778321,0.17512728,0.027991686,0.028157216,0.054677013,0.011029563,0.050834123,0.12828046,0.070381716,0.05028987,0.1497107,0.12222156,0.65277344,0.58735687,0.6423562,0.590976,0.58312225,0.64765567,0.65435845,0.99999994,0.6602835,0.09998777,0.004028786,-0.012601828,0.06340646,0.019218331,-0.034354486,0.08845708,0.012079142,0.059676804,-0.0744231,0.030557737,0.06161759,0.08785114,0.04120496,0.10357919,0.13772741,0.12816453,0.05456882,0.1086922,0.14251672
0.3131759,0.28535548,0.25778395,0.2463719,0.3127447,0.35796618,0.31799817,0.2605808,0.31725866,0.29539916,0.19216515,0.27400455,0.19210914,0.06873487,0.297843,0.27205697,0.126265,0.24946672,0.14295024,0.3031843,0.25738955,0.24587706,0.20600228,0.27020246,0.1780759,0.31880158,0.29037026,0.2795251,0.2444536,0.3391135,0.13657475,0.18226881,0.0408076,0.08267699,0.044245124,0.12654205,0.15300013,0.12533185,0.12900823,0.28341615,0.206814,0.78000516,0.5091162,0.5384972,0.6228455,0.6614024,0.7022391,0.64513344,0.6602835,1.0000004,0.14240545,0.07660416,0.08679081,0.13766481,0.1431636,0.06843108,0.10015175,0.09030679,0.1417578,0.062128566,0.0035380162,0.0935307,0.3031398,0.16863842,0.1164786,0.22713895,0.14607504,0.15613092,0.15598759,0.09960801
0.30469665,0.43918222,0.33524626,0.3396605,0.36258408,0.35350782,0.35647488,0.3055448,0.39270145,0.29620788,0.3008533,0.26521987,0.273766,0.27905864,0.21052581,0.26885775,0.32275206,0.21509938,0.24497491,0.26822117,0.2846023,0.24077335,0.20525064,0.22546521,0.22908041,0.19263244,0.20322923,0.27917093,0.21587414,0.24570973,0.22584854,0.32703048,0.28120798,0.28873926,0.25812793,0.30430666,0.30147433,0.3531726,0.2835888,0.34277284,0.2441513,0.14889814,0.1998028,0.17738768,0.17121504,0.19069156,0.23363765,0.15389496,0.09998777,0.14240545,1.0000001,0.6727628,0.61662084,0.5972681,0.6394341,0.6353262,0.64993554,0.69809145,0.67173404,0.6888191,0.4176774,0.48989877,0.40965897,0.34939444,0.40417755,0.54317206,0.539316,0.5462542,0.40311417,0.4741649
0.37817445,0.44471276,0.45831394,0.40575257,0.44661057,0.4022058,0.42539784,0.37443903,0.40977776,0.4388678,0.39968693,0.2598271,0.36158484,0.3416781,0.2606346,0.17849986,0.26993835,0.23423466,0.2340134,0.2538226,0.470226,0.38115466,0.4040255,0.31443387,0.33831918,0.34128752,0.34958676,0.34535465,0.36265105,0.30703944,0.3830951,0.49085394,0.5707787,0.43916398,0.48578104,0.45788515,0.3373786,0.48357913,0.457461,0.48244333,0.3256616,0.13515021,0.19348945,0.18211333,0.116107136,0.15099461,0.17756642,0.06576792,0.004028786,0.07660416,0.6727628,1.0,0.57544965,0.7711162,0.69985616,0.66207105,0.73061013,0.79936767,0.6568943,0.6932416,0.2524378,0.4068904,0.29733777,0.1482942,0.20130235,0.5033759,0.45107973,0.48592505,0.23387899,0.438772
0.27582532,0.3917978,0.3121912,0.33652213,0.35233617,0.3171063,0.42436817,0.36261266,0.357256,0.2739623,0.41147983,0.32537958,0.36184105,0.36265397,0.25077146,0.19135027,0.49254966,0.21689479,0.24839202,0.31760493,0.30296895,0.23709035,0.24762422,0.2005463,0.23637201,0.27109188,0.2571561,0.22613522,0.24141917,0.17745113,0.26581535,0.3207095,0.3091338,0.36605924,0.28260016,0.29673347,0.23482138,0.39850947,0.25524643,0.34336203,0.23119208,0.052095953,0.13129699,0.13358252,0.13433465,0.14370646,0.13248825,0.04599565,-0.012601828,0.08679081,0.61662084,0.57544965,1.0000004,0.59575343,0.5957847,0.6527316,0.5818069,0.59462184,0.59403634,0.61419374,0.3944308,0.46919012,0.38317877,0.37592566,0.27618065,0.46896034,0.459021,0.51865196,0.337291,0.45721805
0.47903505,0.45023492,0.4714947,0.43900606,0.45915672,0.41027418,0.45998287,0.46615717,0.40857923,0.4605711,0.42385834,0.25041306,0.42166293,0.38030556,0.2559024,0.21950182,0.3307442,0.20185487,0.2236101,0.29489356,0.39937696,0.43517372,0.4916102,0.37671953,0.4506064,0.40688285,0.4245568,0.40678632,0.41936168,0.35673073,0.40870106,0.49872625,0.49478963,0.4889036,0.4855399,0.4542052,0.3228777,0.49693483,0.46891657,0.5176554,0.30097163,0.13996936,0.21110062,0.23575315,0.22392555,0.21812703,0.2581541,0.06870585,0.06340646,0.13766481,0.5972681,0.7711162,0.59575343,1.0000001,0.65313905,0.5937646,0.7066882,0.7142976,0.6349027,0.6274812,0.24531181,0.37159476,0.31990254,0.17169479,0.20609798,0.45714343,0.4117504,0.4521491,0.21218067,0.38216248
0.3619163,0.5030335,0.42940053,0.5283775,0.4673278,0.42515597,0.44401434,0.28654048,0.43732184,0.3706028,0.42504084,0.3216839,0.41289946,0.3675439,0.19440748,0.19476822,0.2912801,0.37230396,0.27970526,0.28942212,0.51819295,0.49827,0.3918603,0.45890477,0.40464678,0.49144834,0.43666106,0.48084834,0.47672275,0.43516392,0.36130795,0.5151083,0.42708653,0.3876062,0.3580619,0.41136426,0.29900128,0.48380467,0.41373467,0.6075721,0.30993542,0.16886653,0.14060278,0.18886268,0.09964506,0.18027657,0.18276078,0.001753055,0.019218331,0.1431636,0.6394341,0.69985616,0.5957847,0.65313905,1.0000001,0.61817056,0.5943379,0.6661279,0.7370131,0.7171875,0.3532416,0.628811,0.56192565,0.36794427,0.25371182,0.64489776,0.6233672,0.67574143,0.35817218,0.5600807
0.29348,0.4315677,0.3537784,0.35322613,0.40542743,0.39718908,0.37510112,0.37292334,0.40670836,0.28819448,0.32085657,0.22057468,0.24759701,0.21156827,0.17322025,0.07655048,0.22505112,0.13646108,0.09916015,0.20257093,0.3354097,0.25726622,0.2870406,0.2523714,0.3099837,0.2845343,0.2668521,0.31840998,0.27483976,0.20467992,0.20508394,0.39423507,0.34715065,0.27309155,0.31499174,0.3579055,0.2633807,0.4379074,0.289727,0.3626734,0.16919264,0.06705339,0.03800614,0.01031972,0.04516523,0.0323186,0.061275043,0.023926325,-0.034354486,0.06843108,0.6353262,0.66207105,0.6527316,0.5937646,0.61817056,0.99999994,0.6330834,0.63900846,0.6375858,0.6893231,0.3162318,0.3918164,0.28980732,0.27110443,0.23973191,0.41540837,0.41280222,0.43387985,0.38829392,0.36415517
0.32216996,0.34317145,0.34734616,0.33338565,0.34367287,0.26379126,0.36512437,0.40053,0.35106894,0.30635712,0.37685075,0.28274867,0.3442123,0.3244387,0.2500187,0.16106416,0.3861461,0.20079674,0.19333065,0.27476096,0.28369266,0.28482535,0.34883523,0.25695428,0.3042183,0.23006241,0.2660244,0.25021216,0.27429622,0.23568848,0.32347262,0.3719262,0.40740135,0.35449278,0.3878844,0.3315974,0.29049295,0.4738516,0.38774917,0.37082097,0.30972466,0.16184667,0.2227494,0.22778207,0.23339173,0.16255733,0.22638483,0.16015641,0.08845708,0.10015175,0.64993554,0.73061013,0.5818069,0.7066882,0.5943379,0.6330834,1.0000002,0.6828105,0.61929953,0.62594056,0.23460735,0.3578871,0.2480536,0.108735286,0.1728991,0.39402688,0.3706071,0.3990465,0.19293511,0.33871466
0.4013589,0.4526998,0.42050081,0.34749675,0.41779,0.38541234,0.40664735,0.36936837,0.4228622,0.41573662,0.3249332,0.26477897,0.26589632,0.2991964,0.21261111,0.2169194,0.23267376,0.2191369,0.19522917,0.23783492,0.3745282,0.3629985,0.38010678,0.32143128,0.31814855,0.32684118,0.32154462,0.32766613,0.35778317,0.30571032,0.33516213,0.42192733,0.4624823,0.39224896,0.46417314,0.40755245,0.32817632,0.40342072,0.39308375,0.44218788,0.26215187,0.124653734,0.18796965,0.17317662,0.13652354,0.19336864,0.18094917,0.08979195,0.012079142,0.09030679,0.69809145,0.79936767,0.59462184,0.7142976,0.6661279,0.63900846,0.6828105,1.0000004,0.6546567,0.6997856,0.3610971,0.44519928,0.35775897,0.27450997,0.30272064,0.546965,0.47188357,0.48830158,0.3024068,0.44037008
0.39190775,0.49437326,0.4061233,0.42804253,0.4434938,0.4263728,0.4520832,0.3678357,0.4411935,0.367692,0.40342107,0.29282188,0.42329016,0.3434272,0.22342159,0.20629537,0.32520112,0.25473866,0.20739824,0.29444206,0.39181972,0.38890737,0.3667551,0.39807463,0.3788873,0.39195946,0.3690403,0.40616328,0.38039222,0.34304786,0.33107185,0.44659936,0.37451792,0.35642666,0.34925792,0.38037518,0.25515807,0.45273954,0.40750027,0.46860325,0.20597112,0.15121716,0.15239842,0.14573398,0.11681419,0.1966681,0.15242402,0.055643573,0.059676804,0.1417578,0.67173404,0.6568943,0.59403634,0.6349027,0.7370131,0.6375858,0.61929953,0.6546567,1.0,0.67600906,0.29397458,0.52059066,0.57077974,0.42041126,0.3362988,0.5544842,0.5349381,0.58388305,0.3778724,0.57165956
0.28282607,0.41448683,0.34656188,0.33046928,0.29827103,0.3208461,0.28526294,0.28190476,0.3183002,0.29546413,0.32020032,0.19502814,0.2487568,0.27698544,0.17502223,0.15492707,0.24560404,0.13785058,0.1779739,0.2007176,0.33295983,0.3682725,0.2980939,0.3208889,0.3765092,0.28395885,0.2704293,0.3521664,0.29289648,0.2831208,0.216267,0.39006186,0.35849768,0.38059136,0.33125702,0.33621103,0.30436674,0.5056186,0.34647492,0.40071324,0.18216637,0.08538688,0.1261502,0.098956116,0.08456625,0.11280151,0.13822968,0.020832079,-0.0744231,0.062128566,0.6888191,0.6932416,0.61419374,0.6274812,0.7171875,0.6893231,0.62594056,0.6997856,0.67600906,0.9999999,0.35943937,0.4608138,0.38674393,0.30079368,0.3201104,0.49315208,0.46554667,0.5263808,0.33635554,0.45268458
0.15484901,0.30169082,0.20647472,0.11781883,0.17493144,0.184931,0.16027062,0.12279561,0.2379029,0.15482627,0.2916604,0.3250546,0.1685611,0.17594227,0.1352466,0.22557725,0.22023353,0.26385927,0.20785438,0.23153974,0.15829165,0.1814173,0.13461883,0.24192902,0.1762652,0.13953833,0.12889776,0.17046595,0.14021851,0.25070527,0.11943788,0.15509072,0.15555422,0.16073763,0.14852469,0.16351384,0.33585176,0.18120216,0.10002829,0.16601041,0.15821216,-0.03406842,0.0064177867,0.011347063,0.0052641677,0.007910724,-0.0030542985,-0.030534817,0.030557737,0.0035380162,0.4176774,0.2524378,0.3944308,0.24531181,0.3532416,0.3162318,0.23460735,0.3610971,0.29397458,0.35943937,1.0000001,0.5440075,0.42295578,0.6559397,0.553404,0.5238527,0.45825642,0.48227242,0.44155967,0.41589212
0.27128467,0.44754493,0.32643217,0.29632303,0.32684484,0.2991309,0.30808488,0.20359856,0.36175975,0.2685736,0.46219042,0.42074805,0.37906677,0.42642382,0.26531026,0.29881686,0.37543035,0.43873984,0.41538078,0.39210355,0.3061292,0.3231654,0.23422004,0.31889492,0.2092534,0.31903094,0.29349422,0.29251662,0.31016493,0.33538955,0.25179932,0.28340676,0.23208115,0.26075894,0.19710954,0.2111882,0.21462077,0.29508597,0.24830578,0.44505045,0.26152378,0.124506,0.13744599,0.20671548,0.102348946,0.17459643,0.18376386,0.018058345,0.06161759,0.0935307,0.48989877,0.4068904,0.46919012,0.37159476,0.628811,0.3918164,0.3578871,0.44519928,0.52059066,0.4608138,0.5440075,1.0000002,0.6583374,0.4567014,0.46698296,0.693167,0.79198927,0.8414533,0.4865512,0.62826914
0.30021864,0.44184008,0.32244247,0.33968326,0.44190297,0.42705762,0.392641,0.21405707,0.42298424,0.29724696,0.41781008,0.4451941,0.45302224,0.37338108,0.2896042,0.3962466,0.42653805,0.42978364,0.3867935,0.4156949,0.36409375,0.28416246,0.21927041,0.32152382,0.17424288,0.4306444,0.30359477,0.2774617,0.32696512,0.29695237,0.21418703,0.29662913,0.15330866,0.15781789,0.14526121,0.17707822,0.18043594,0.20089696,0.19162749,0.4272717,0.223941,0.21776322,0.10245199,0.11802442,0.10425318,0.15664591,0.14668204,0.046563033,0.08785114,0.3031398,0.40965897,0.29733777,0.38317877,0.31990254,0.56192565,0.28980732,0.2480536,0.35775897,0.57077974,0.38674393,0.42295578,0.6583374,1.0000002,0.6901219,0.4425618,0.6913682,0.68786526,0.71390414,0.48306686,0.563766
0.19219351,0.35185647,0.19441147,0.20867607,0.3121706,0.36385494,0.23346445,0.16714072,0.31509456,0.16654657,0.23289748,0.27746361,0.12105332,0.16852492,0.13146232,0.15958877,0.21465819,0.1834889,0.15246117,0.20501289,0.19483712,0.17146298,0.15832533,0.23054501,0.12185237,0.3141618,0.18767709,0.21446808,0.20891818,0.18497156,0.048513886,0.14990902,0.03238938,0.039970856,0.04233183,0.09556517,0.1871296,0.09194632,0.0144920945,0.17121547,0.068578236,0.11160783,-0.01767735,-0.06620463,0.013361023,0.06853185,0.004807084,0.005200703,0.04120496,0.16863842,0.34939444,0.1482942,0.37592566,0.17169479,0.36794427,0.27110443,0.108735286,0.27450997,0.42041126,0.30079368,0.6559397,0.4567014,0.6901219,0.99999994,0.47325543,0.5389899,0.49537754,0.48740774,0.53637344,0.46194217
0.20767304,0.38080952,0.220063,0.21098633,0.22557811,0.29402536,0.1955782,0.17892715,0.28368622,0.16416265,0.32155144,0.3733399,0.28785014,0.19312604,0.29136702,0.368804,0.3132491,0.2992652,0.29578143,0.35192564,0.08283966,0.12197221,0.14678076,0.13898869,0.16843808,0.09355955,0.11801518,0.09158344,0.1263555,0.21808386,0.12330067,0.1649684,0.14353447,0.14471214,0.16549294,0.14667183,0.13528366,0.16454107,0.14713958,0.1268178,0.031438027,0.014473442,0.09498187,0.06577543,0.044317186,0.10342497,0.05849289,0.09127407,0.103579186,0.11647863,0.4041774,0.20130236,0.27618062,0.20609795,0.25371176,0.23973194,0.17289908,0.3027206,0.3362988,0.3201105,0.5534039,0.46698302,0.44256184,0.47325534,1.0,0.44290033,0.39676142,0.49398798,0.48887882,0.41415268
