0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.5395628,0.52148026,0.20763879,0.18265802,0.21688916,0.23391935,0.34237477,0.4251148,0.46748152,0.3293127,0.31737804,0.22887139,0.57363266,0.22927402,0.31614882,0.3651402,0.21358317,0.32507065,0.20096491,0.22205885,0.8504001,0.86455846,0.8828388,0.85914886,0.844492,0.7667975,0.81883615,0.78412294,0.99999994,0.8489889,0.35586494,0.30393955,0.41676784,0.3624546,0.32839164,0.2901366,0.16688266,0.1636503,0.30731833,0.18141082,0.30483025,0.42115667,0.4356606,0.40155065,0.5099277,0.28400663,0.34362406,0.4190586,0.34595087,0.3370009,0.26000953,0.29739156,0.1690356,0.33193174,0.359986,0.1866663,0.18912362,0.33379552,0.25032377,0.32956934,0.24858175,0.16073874,0.07680953,0.18013166,0.24668135,0.2175943,0.19827726,0.12592915,0.15880857,0.20126463,0.27600983,0.2712352,0.20226355,0.2214129,0.19604044,0.24807507,0.24977057,0.27428234,0.31236762,0.26995462
0.5024882,0.573207,0.2344661,0.22156267,0.25519007,0.25431252,0.37367603,0.43799624,0.40317264,0.34655362,0.36576045,0.22171882,0.46600166,0.24436814,0.39651287,0.43296897,0.20353831,0.28135765,0.1912541,0.19621313,0.86872643,0.90610015,0.8900656,0.83080596,0.84987354,0.7929818,0.8900126,0.81877816,0.8489889,1.0000002,0.2648147,0.25407115,0.32372993,0.2915785,0.3185796,0.34620866,0.080634415,0.1515857,0.28952283,0.11487355,0.38394,0.49017426,0.38371053,0.47054633,0.5600762,0.37069145,0.4078041,0.47494358,0.48147956,0.36710432,0.33883753,0.31271866,0.14838436,0.37078574,0.2892586,0.21973203,0.15122229,0.2731805,0.29618227,0.39854595,0.20374128,0.22083624,0.121992,0.2756616,0.22478768,0.21892655,0.14509915,0.16166076,0.19836064,0.16148141,0.2581969,0.22080903,0.20813785,0.23476054,0.1742475,0.20555069,0.2681007,0.22013634,0.29162574,0.25600192
0.32051203,0.2100055,0.2777225,0.16908887,0.29843068,0.29077289,0.2503382,0.2885123,0.33216,0.230396,0.36329228,0.25019127,0.4431329,0.14307897,0.26996067,0.23968454,0.20898116,0.29138243,0.19669703,0.24401066,0.30410966,0.2393191,0.29376444,0.26807925,0.33251488,0.26497892,0.2580628,0.24929965,0.35586494,0.2648147,0.9999998,0.82191163,0.8444504,0.8015383,0.85653806,0.76674765,0.5803879,0.41740885,0.7019029,0.5085767,0.28592563,0.30982375,0.48875776,0.33231562,0.45169294,0.33219862,0.29502985,0.31641167,0.33054793,0.38141304,0.54273677,0.66376954,0.40143323,0.62280774,0.7172884,0.28454077,0.42846358,0.79622567,0.6449265,0.63629246,0.28239682,0.14958756,0.1498422,0.2360905,0.34996042,0.24614835,0.24084604,0.27477387,0.09210626,0.29896575,0.15523873,0.24014206,0.24722488,0.23534709,0.21819042,0.29812014,0.20404273,0.31702378,0.24677008,0.24124424
0.29100654,0.18277563,0.20836645,0.13585736,0.23017167,0.21219367,0.22615732,0.29497087,0.31759834,0.12503058,0.25065747,0.18044074,0.37230247,0.048183374,0.19333479,0.2271234,0.13415061,0.25866124,0.13373543,0.16686453,0.30842373,0.23408669,0.2705553,0.2431269,0.3153109,0.26626953,0.22185647,0.2053602,0.30393955,0.25407115,0.82191163,0.99999994,0.82369334,0.74924505,0.8256852,0.69615066,0.5467159,0.34879017,0.6969091,0.4383712,0.37483436,0.3052656,0.46625453,0.3375409,0.43529642,0.39738217,0.34280643,0.30830196,0.37699947,0.40178406,0.48547614,0.61736953,0.39703694,0.563714,0.65658325,0.1999971,0.37242192,0.6470374,0.5380211,0.6192751,0.17910796,0.06887088,0.0742268,0.20074402,0.26473355,0.17229515,0.1740296,0.2313095,0.00060862023,0.2453355,0.1485483,0.1792986,0.21938358,0.15751147,0.18893076,0.276385,0.10593862,0.27888975,0.23202176,0.17732148
0.35596,0.22810873,0.31100842,0.17393373,0.2902001,0.2944648,0.24352638,0.30619267,0.37432182,0.23646414,0.2638604,0.25859314,0.4716314,0.16144371,0.2683061,0.26661962,0.2493707,0.34031904,0.21239978,0.22661562,0.3513943,0.29852375,0.33608866,0.3134225,0.3735515,0.3073759,0.2744283,0.26751602,0.41676784,0.32372993,0.8444504,0.82369334,1.0,0.79713994,0.80921817,0.74226713,0.5503824,0.4000249,0.7369114,0.5014315,0.44762456,0.4015652,0.5741346,0.41435674,0.5410964,0.44702777,0.42164555,0.37895897,0.4621178,0.5100175,0.5609785,0.66737425,0.41341984,0.59882796,0.7665453,0.25909448,0.42908376,0.72242904,0.57529056,0.61081064,0.3598651,0.13225819,0.14673658,0.1900658,0.39639023,0.28354508,0.2100475,0.2444817,0.10132614,0.26010185,0.2248501,0.26073363,0.2564773,0.2512851,0.21759234,0.29514927,0.22208865,0.34702948,0.24365325,0.2630023
0.439954,0.23889253,0.28912565,0.24137348,0.3063266,0.30520314,0.3564502,0.3751061,0.41058293,0.1936333,0.40285575,0.22104031,0.40248978,0.13879187,0.3092722,0.339141,0.18576646,0.27069032,0.17014441,0.20313168,0.34393677,0.27452007,0.3128968,0.2863085,0.3444693,0.38265446,0.28612292,0.27320406,0.3624546,0.2915785,0.8015383,0.74924505,0.79713994,1.0,0.7726298,0.65199333,0.4936276,0.37823558,0.80714655,0.4389046,0.37145725,0.35572174,0.48489344,0.35008365,0.4794622,0.35752726,0.33712238,0.35745218,0.36926183,0.4344127,0.4774916,0.6001569,0.34023243,0.55097187,0.66269296,0.2615764,0.3845821,0.70539016,0.5575728,0.6006359,0.25558823,0.20353143,0.15106809,0.23186114,0.32164502,0.32736167,0.19948734,0.26591703,0.15820996,0.26875135,0.19576539,0.2805366,0.23425291,0.339255,0.25865978,0.26487064,0.18837178,0.2972515,0.2322654,0.33446854
0.3205659,0.24565582,0.34209132,0.2019986,0.24744552,0.29832244,0.30965036,0.31023836,0.2943716,0.25988215,0.34574112,0.20469745,0.38062134,0.11894963,0.3016129,0.3004083,0.21911494,0.34571978,0.18603848,0.21793495,0.34931022,0.27929825,0.32447255,0.28299418,0.36799222,0.30562264,0.29412997,0.26411292,0.32839164,0.3185796,0.85653806,0.8256852,0.80921817,0.7726298,1.0000002,0.76178765,0.5729897,0.40279517,0.73240644,0.47119373,0.39025828,0.35600862,0.46569297,0.36295897,0.45091447,0.42058617,0.3973445,0.3371288,0.40903792,0.42491314,0.57430065,0.6993754,0.49186623,0.6726148,0.7229874,0.24561724,0.46055937,0.71874744,0.6596047,0.6928713,0.27040088,0.15866062,0.1816642,0.2616951,0.33572784,0.26152185,0.21959066,0.29208475,0.09515831,0.29789075,0.21320918,0.22578016,0.32099974,0.2503738,0.1828078,0.35902077,0.2171895,0.29800588,0.21804023,0.25710204
0.28753617,0.21984768,0.2941584,0.18638684,0.2969599,0.2879227,0.23475966,0.2581404,0.27280727,0.23643616,0.24711932,0.22024289,0.37198576,0.1171882,0.23792948,0.26725343,0.21148016,0.24880278,0.15655458,0.1746612,0.2951847,0.2440446,0.27959415,0.24114336,0.3056713,0.27066872,0.24362612,0.20435196,0.2901366,0.34620866,0.76674765,0.69615066,0.74226713,0.65199333,0.76178765,1.0000001,0.5232718,0.33362103,0.6318393,0.43009028,0.35489783,0.29612863,0.44709024,0.31745145,0.5344954,0.43936962,0.39186704,0.3364026,0.538993,0.3962732,0.74953043,0.65475124,0.36527103,0.56657565,0.618567,0.22645938,0.39018512,0.5932105,0.5515852,0.60663563,0.22614864,0.17527848,0.18119198,0.24283676,0.30331612,0.23172289,0.19433193,0.27351946,0.12210295,0.2524501,0.1096561,0.15831402,0.20026225,0.21496633,0.13340232,0.22606976,0.17136595,0.28716832,0.18526755,0.20267078
0.10671521,0.097690314,0.33649936,0.1395973,0.36130196,0.33194184,0.033486597,0.07236424,0.09035657,0.2762157,0.06410624,0.30037454,0.25445828,0.1261578,0.11095835,0.025414672,0.30796573,0.26568556,0.2418301,0.23818308,0.10049459,0.06309022,0.11665836,0.078726225,0.1683326,0.05028315,0.04223399,0.06821355,0.16688266,0.080634415,0.5803879,0.5467159,0.5503824,0.4936276,0.5729897,0.5232718,1.0,0.47239187,0.5141062,0.67246795,0.20814265,0.23632309,0.38359672,0.28682163,0.2889209,0.28021565,0.24742435,0.23270683,0.2535355,0.34367296,0.30911914,0.41298708,0.41274855,0.34322563,0.460262,0.30830133,0.5854029,0.3850327,0.33415872,0.32669294,0.3198949,0.14421785,0.25698912,0.21301277,0.3805755,0.23660049,0.2743993,0.34369364,0.09585491,0.3295875,0.25120252,0.2549296,0.36941522,0.23621246,0.23279943,0.38021138,0.24432068,0.3180401,0.22411601,0.20815119
0.25449038,0.33006427,0.4206676,0.2956563,0.5391535,0.49998337,0.22524615,0.21567649,0.26379368,0.4631861,0.16694857,0.51682174,0.304063,0.3707472,0.33460012,0.17140403,0.44625986,0.3630678,0.3576584,0.360703,0.12016486,0.17451508,0.2224719,0.18762393,0.21199143,0.16276093,0.16433357,0.19505191,0.1636503,0.1515857,0.41740885,0.34879017,0.4000249,0.37823558,0.40279517,0.33362103,0.47239187,1.0000001,0.49824384,0.8175581,0.32819337,0.44368476,0.4339108,0.44315168,0.33651087,0.36133134,0.3988508,0.37959954,0.31094995,0.43400112,0.34000543,0.46543866,0.389574,0.34607053,0.47728288,0.50553703,0.42900524,0.4393881,0.4552974,0.48377168,0.48607054,0.3411346,0.34622967,0.2662368,0.5102712,0.402417,0.38409513,0.37136447,0.36236784,0.3695581,0.36422023,0.379145,0.4549725,0.4059052,0.25737765,0.34481066,0.4233214,0.35073185,0.36981043,0.40597415
0.3990893,0.28576612,0.37474328,0.29154015,0.33203018,0.3623101,0.34331694,0.34394598,0.382118,0.29749405,0.32133546,0.27095637,0.39276084,0.22927943,0.33885056,0.3258733,0.2846526,0.30442217,0.24708325,0.2282788,0.32580757,0.24240862,0.29406202,0.2699383,0.31424713,0.34552923,0.27502757,0.22808605,0.30731833,0.28952283,0.7019029,0.6969091,0.7369114,0.80714655,0.73240644,0.6318393,0.5141062,0.49824384,1.0,0.45772544,0.4882484,0.41864973,0.5452665,0.43874916,0.5078102,0.49098942,0.48785454,0.38270766,0.47090545,0.5436151,0.52886355,0.64063954,0.42846,0.56837434,0.6529113,0.2492147,0.45966884,0.6196991,0.5970061,0.64087814,0.33967033,0.24187486,0.2484998,0.27662998,0.40435687,0.37170225,0.23804933,0.34755814,0.19451733,0.28929088,0.23655298,0.3099084,0.33337054,0.38360426,0.2785998,0.30627695,0.2828233,0.34082985,0.2826472,0.33101216
0.16135196,0.23463516,0.39443856,0.2554705,0.5237971,0.47110602,0.1351548,0.11331577,0.1907815,0.4071992,0.095467016,0.5295551,0.249565,0.29399577,0.289437,0.09579896,0.42667922,0.3381176,0.31991407,0.29905036,0.106980644,0.1428513,0.19873697,0.17583536,0.22673793,0.10355779,0.12448867,0.19317137,0.18141082,0.11487355,0.5085767,0.4383712,0.5014315,0.4389046,0.47119373,0.43009028,0.67246795,0.8175581,0.45772544,1.0000001,0.298423,0.38756698,0.41350684,0.3999456,0.30117488,0.3467902,0.3592581,0.26842818,0.29944667,0.4121377,0.3184007,0.44988158,0.42369816,0.32601842,0.46393222,0.47669703,0.45258012,0.4071413,0.4014645,0.39379638,0.4901306,0.28054366,0.32062623,0.20996451,0.50792253,0.38381454,0.36311206,0.33331344,0.30817637,0.34628904,0.36230755,0.33078605,0.42957202,0.36124834,0.26200017,0.34450427,0.41285056,0.32200947,0.32838568,0.35078236
0.370614,0.41191554,0.32103834,0.2824418,0.28121814,0.30851367,0.3215736,0.35137513,0.34758362,0.33679682,0.281616,0.2577912,0.35592833,0.28776577,0.47060782,0.40930408,0.3357532,0.2727557,0.3200488,0.27513957,0.35517067,0.33184403,0.33157656,0.37609646,0.37540948,0.41614625,0.34689164,0.3272108,0.30483025,0.38394,0.28592563,0.37483436,0.44762456,0.37145725,0.39025828,0.35489783,0.20814265,0.32819337,0.4882484,0.298423,0.99999994,0.63677406,0.6699442,0.64751303,0.655262,0.8101095,0.76119924,0.50711507,0.7619236,0.65291256,0.34543088,0.32943234,0.27034175,0.37665987,0.36045343,0.20168668,0.2477604,0.3266379,0.36397284,0.42369723,0.34569725,0.23163879,0.26896223,0.24747998,0.32755074,0.32077706,0.22561851,0.22781532,0.26503903,0.20564333,0.23534091,0.24354015,0.2758659,0.2734445,0.22791395,0.22566073,0.3062411,0.30393198,0.2542898,0.23518687
0.44955152,0.60118073,0.42142507,0.37321383,0.48539278,0.4627179,0.32193726,0.380243,0.4035851,0.5349776,0.33162183,0.4702939,0.4728357,0.44139495,0.61171067,0.3488566,0.42794833,0.34589544,0.3967437,0.34900555,0.42264637,0.53903645,0.5098006,0.50102615,0.5158557,0.4524853,0.48466533,0.5152929,0.42115667,0.49017426,0.30982375,0.3052656,0.4015652,0.35572174,0.35600862,0.29612863,0.23632309,0.44368476,0.41864973,0.38756698,0.63677406,1.0000002,0.6706764,0.93535703,0.6829872,0.5804309,0.7023023,0.6254758,0.5825551,0.721555,0.3416037,0.39280367,0.24606168,0.5072753,0.40802282,0.39437848,0.3051363,0.39647678,0.4634008,0.5279246,0.45020142,0.43639544,0.37259692,0.3631931,0.4166046,0.38384667,0.31866345,0.3319713,0.46701637,0.28640395,0.38558164,0.36894077,0.3071958,0.4553622,0.3114806,0.32342288,0.43592134,0.35049123,0.430296,0.38337877
0.52005863,0.42251134,0.51100177,0.3673931,0.449636,0.44799307,0.28884774,0.36217815,0.48753327,0.50032294,0.24626443,0.31949922,0.5751704,0.29406536,0.44805974,0.27959526,0.3982635,0.3142439,0.33472577,0.33554608,0.35652927,0.3356722,0.3722809,0.32833928,0.37267384,0.34779108,0.33162406,0.30372706,0.4356606,0.38371053,0.48875776,0.46625453,0.5741346,0.48489344,0.46569297,0.44709024,0.38359672,0.4339108,0.5452665,0.41350684,0.6699442,0.6706764,0.9999999,0.6980501,0.79259855,0.63846004,0.6732713,0.5946676,0.549148,0.84015626,0.40886077,0.45954424,0.35733494,0.4295947,0.53449064,0.2723334,0.3490549,0.48231125,0.39618573,0.4610642,0.46331844,0.3234208,0.35762545,0.33129734,0.4762635,0.35592905,0.34672508,0.38751578,0.32293206,0.36665955,0.26247138,0.42526338,0.35951152,0.4459153,0.39593098,0.4090352,0.35901132,0.47415662,0.39440396,0.3393222
0.423284,0.5790308,0.45301706,0.3459167,0.48333156,0.46662247,0.26976416,0.3586652,0.36609024,0.56148016,0.29578108,0.45412928,0.4847809,0.41133583,0.59382653,0.30704853,0.43335587,0.3519008,0.39351043,0.3741973,0.39819917,0.48146942,0.52112496,0.48851404,0.5196869,0.41535982,0.46385905,0.5005971,0.40155065,0.47054633,0.33231562,0.3375409,0.41435674,0.35008365,0.36295897,0.31745145,0.28682163,0.44315168,0.43874916,0.3999456,0.64751303,0.93535703,0.6980501,1.0000001,0.69595444,0.5938126,0.7079013,0.6095054,0.5878306,0.73706794,0.32086876,0.3779466,0.23867539,0.49786514,0.38672578,0.37566128,0.30305478,0.3877025,0.4536867,0.5157292,0.4682661,0.38594788,0.38040164,0.37720373,0.43287745,0.37277508,0.3283221,0.36316,0.42120185,0.29723802,0.39948258,0.35228303,0.34576508,0.4336912,0.31536132,0.3544124,0.4642744,0.36952272,0.4111313,0.3694989
0.46062934,0.47945112,0.43580735,0.2951086,0.38450953,0.40048128,0.24216813,0.34915203,0.39766666,0.47011343,0.2774568,0.29039365,0.54589736,0.2261536,0.40922195,0.29134834,0.29028994,0.2842621,0.25708446,0.26971868,0.4490315,0.4562605,0.4570713,0.42259145,0.4766697,0.47609708,0.45387608,0.42786813,0.5099277,0.5600762,0.45169294,0.43529642,0.5410964,0.4794622,0.45091447,0.5344954,0.2889209,0.33651087,0.5078102,0.30117488,0.655262,0.6829872,0.79259855,0.69595444,1.0,0.68401664,0.6630368,0.58810467,0.7227758,0.707811,0.5061154,0.44791487,0.31403998,0.41708124,0.48936054,0.20953469,0.32232693,0.45097578,0.38401848,0.47061333,0.38090542,0.27403352,0.30714595,0.32260486,0.37426582,0.34650722,0.31183922,0.31886917,0.28411967,0.3271709,0.258007,0.32348993,0.2694511,0.37591267,0.31628177,0.32726184,0.31180125,0.40098593,0.3350471,0.30496594
0.30799848,0.36672217,0.3853698,0.26167268,0.2812728,0.33704367,0.22966516,0.28357288,0.2792498,0.34796187,0.24762318,0.25414905,0.33438218,0.21789762,0.43619695,0.29232126,0.28794327,0.22584037,0.24159768,0.2056613,0.3128025,0.29564756,0.29887763,0.31938592,0.3153376,0.3506412,0.31639177,0.27894512,0.28400663,0.37069145,0.33219862,0.39738217,0.44702777,0.35752726,0.42058617,0.43936962,0.28021565,0.36133134,0.49098942,0.3467902,0.8101095,0.5804309,0.63846004,0.5938126,0.68401664,1.0000002,0.7003173,0.5463616,0.79171664,0.6384285,0.42928594,0.39746058,0.29825497,0.38390374,0.38732,0.18913144,0.29549634,0.3451269,0.38131815,0.42845356,0.3694596,0.23641004,0.3265266,0.29695272,0.35734993,0.3624209,0.26362753,0.27972093,0.27315056,0.25786778,0.19339024,0.20691212,0.27667955,0.25126815,0.19245376,0.21418218,0.278303,0.2888958,0.20298052,0.18479592
0.43520382,0.5191189,0.46088633,0.39608803,0.3550244,0.46924147,0.31955382,0.34604728,0.3846971,0.5392459,0.22849384,0.34898984,0.4336379,0.36361027,0.51410604,0.35355213,0.46190786,0.3445431,0.38504958,0.33808514,0.33948302,0.35817125,0.36226878,0.41810107,0.38503978,0.40104336,0.38953254,0.36742288,0.34362406,0.4078041,0.29502985,0.34280643,0.42164555,0.33712238,0.3973445,0.39186704,0.24742435,0.3988508,0.48785454,0.3592581,0.76119924,0.7023023,0.6732713,0.7079013,0.6630368,0.7003173,1.0000001,0.47319874,0.6922259,0.6999365,0.40778175,0.40517908,0.28384814,0.46927148,0.40509653,0.22907452,0.28027174,0.3472074,0.42307013,0.4763945,0.46184754,0.30022243,0.38308927,0.29574108,0.4135059,0.40742645,0.31142032,0.30609572,0.35194293,0.26754808,0.2978603,0.32748613,0.3548667,0.408877,0.28224993,0.31103355,0.43355548,0.35923484,0.30990946,0.31863868
0.43946677,0.4921709,0.33107692,0.29759663,0.32706505,0.37555206,0.33854747,0.3889196,0.3878916,0.39198148,0.3505494,0.27027208,0.4017743,0.41791138,0.51258737,0.31718117,0.365672,0.29391208,0.36725214,0.36469215,0.43071526,0.4615866,0.45591116,0.42266282,0.44476733,0.45919952,0.44015488,0.39633986,0.4190586,0.47494358,0.31641167,0.30830196,0.37895897,0.35745218,0.3371288,0.3364026,0.23270683,0.37959954,0.38270766,0.26842818,0.50711507,0.6254758,0.5946676,0.6095054,0.58810467,0.5463616,0.47319874,0.9999998,0.4630915,0.5922274,0.32898715,0.33532467,0.17511074,0.3967756,0.3309277,0.20774117,0.18293566,0.3437106,0.35138583,0.40203488,0.32811272,0.37692165,0.30169782,0.36204228,0.37021068,0.39968374,0.3242068,0.3279594,0.3621506,0.34337345,0.28293028,0.35979718,0.28701326,0.37767988,0.26264808,0.30613992,0.30221987,0.33238164,0.4116854,0.36687243
0.32694164,0.424326,0.32171237,0.22927547,0.28264487,0.34265855,0.22702022,0.2936961,0.30271405,0.33981037,0.26705214,0.25663012,0.35438344,0.25099522,0.4085182,0.3250337,0.27105066,0.24225548,0.25363386,0.23241226,0.35523143,0.37477052,0.3757548,0.38749218,0.39858267,0.40584302,0.39995936,0.3770221,0.34595087,0.48147956,0.33054793,0.37699947,0.4621178,0.36926183,0.40903792,0.538993,0.2535355,0.31094995,0.47090545,0.29944667,0.7619236,0.5825551,0.549148,0.5878306,0.7227758,0.79171664,0.6922259,0.4630915,1.0000001,0.59603184,0.51448154,0.38203102,0.24904968,0.41481346,0.37951487,0.19190414,0.2710076,0.34813258,0.38770115,0.4539898,0.33620277,0.2223455,0.2668517,0.3237316,0.35442713,0.30481005,0.20788565,0.26474252,0.22776532,0.23329586,0.24150302,0.23195648,0.26419023,0.25718778,0.17316896,0.19871292,0.30659372,0.271539,0.21231008,0.25068283
0.47444853,0.42487404,0.5185913,0.37768283,0.41747805,0.5035756,0.26599577,0.3225304,0.36960715,0.5174836,0.23404552,0.30076402,0.45522702,0.33556372,0.4645871,0.26473314,0.40530527,0.3487843,0.33274072,0.29495797,0.2951641,0.32880417,0.3568425,0.31820282,0.3564143,0.30906978,0.32642156,0.28754714,0.3370009,0.36710432,0.38141304,0.40178406,0.5100175,0.4344127,0.42491314,0.3962732,0.34367296,0.43400112,0.5436151,0.4121377,0.65291256,0.721555,0.84015626,0.73706794,0.707811,0.6384285,0.6999365,0.5922274,0.59603184,1.0000001,0.3771023,0.41904542,0.32568848,0.43443635,0.480226,0.25493655,0.34421083,0.4003894,0.42116874,0.4675536,0.49623558,0.365618,0.37976012,0.34597182,0.51919204,0.39597687,0.31159267,0.38797185,0.34198636,0.34034088,0.2970126,0.41758254,0.36966416,0.48599,0.34118408,0.35893112,0.37487036,0.40467063,0.3745044,0.34994012
0.3280177,0.33415407,0.3116656,0.23638162,0.31060833,0.3474017,0.23385695,0.29352236,0.24046102,0.26067922,0.28686732,0.24935775,0.34802905,0.17201692,0.3015267,0.24525847,0.22409703,0.24874161,0.19439754,0.17877297,0.2692177,0.25875434,0.27303496,0.26471296,0.2672791,0.2812289,0.25930363,0.21729934,0.26000953,0.33883753,0.54273677,0.48547614,0.5609785,0.4774916,0.57430065,0.74953043,0.30911914,0.34000543,0.52886355,0.3184007,0.34543088,0.3416037,0.40886077,0.32086876,0.5061154,0.42928594,0.40778175,0.32898715,0.51448154,0.3771023,0.99999994,0.7612705,0.61508447,0.55767345,0.7490983,0.38608465,0.5570169,0.71017355,0.73324233,0.5856788,0.252026,0.21330138,0.22257763,0.24686594,0.29587182,0.31067172,0.24834634,0.21255268,0.2153585,0.2514276,0.10150109,0.19717966,0.22825116,0.2747176,0.17146945,0.20041056,0.20024045,0.26671666,0.19650507,0.23149855
0.37812886,0.3543568,0.37871677,0.28184596,0.36933357,0.39195782,0.3015205,0.3625726,0.29889983,0.2895857,0.30124485,0.32758453,0.40693423,0.21361098,0.3269877,0.22202341,0.29838955,0.3664617,0.26546657,0.24989548,0.29546908,0.27811545,0.30898997,0.29942584,0.32026714,0.31088486,0.26807424,0.2527146,0.29739156,0.31271866,0.66376954,0.61736953,0.66737425,0.6001569,0.6993754,0.65475124,0.41298708,0.46543866,0.64063954,0.44988158,0.32943234,0.39280367,0.45954424,0.3779466,0.44791487,0.39746058,0.40517908,0.33532467,0.38203102,0.41904542,0.7612705,1.0000001,0.6042977,0.66814566,0.82614666,0.42200246,0.6228876,0.76192564,0.76334435,0.66935575,0.35589224,0.22878042,0.24425405,0.27057922,0.41443333,0.33201686,0.30361566,0.30948183,0.2176436,0.3221183,0.18873852,0.3092646,0.32035613,0.33661577,0.2636229,0.28372586,0.26028788,0.3275646,0.26709235,0.33475566
0.18249647,0.22090153,0.2854495,0.17007805,0.28810847,0.2671379,0.090889126,0.16150019,0.15847518,0.22340457,0.14048408,0.22070007,0.22041124,0.1467177,0.18552405,0.122562975,0.2452152,0.319195,0.22441027,0.17658655,0.16497898,0.13594349,0.1597076,0.122440964,0.17044812,0.119537614,0.121193044,0.08762046,0.1690356,0.14838436,0.40143323,0.39703694,0.41341984,0.34023243,0.49186623,0.36527103,0.41274855,0.389574,0.42846,0.42369816,0.27034175,0.24606168,0.35733494,0.23867539,0.31403998,0.29825497,0.28384814,0.17511074,0.24904968,0.32568848,0.61508447,0.6042977,1.0000002,0.34520352,0.67319083,0.44630292,0.7772993,0.57045835,0.5748114,0.31557688,0.26042533,0.09081791,0.17608131,0.13932486,0.24886051,0.26094493,0.20243195,0.16015388,0.085692994,0.19965638,0.1895685,0.23748076,0.41727778,0.23755899,0.24832948,0.3961047,0.22200215,0.24434471,0.16913116,0.18965192
0.39888528,0.45946646,0.34109357,0.2357766,0.31457883,0.3735893,0.31294808,0.38337567,0.2812569,0.36729544,0.40317917,0.39257532,0.5253656,0.2558425,0.41691113,0.3225313,0.34446317,0.33856204,0.27684677,0.2943101,0.35980868,0.37174267,0.39220557,0.37012625,0.40528756,0.37504706,0.38376907,0.3708661,0.33193174,0.37078574,0.62280774,0.563714,0.59882796,0.55097187,0.6726148,0.56657565,0.34322563,0.34607053,0.56837434,0.32601842,0.37665987,0.5072753,0.4295947,0.49786514,0.41708124,0.38390374,0.46927148,0.3967756,0.41481346,0.43443635,0.55767345,0.66814566,0.34520352,0.9999999,0.6326026,0.34358883,0.38435322,0.67167306,0.72981274,0.7404169,0.3814599,0.2428237,0.32181287,0.35829866,0.3748962,0.38718972,0.35560486,0.31806543,0.30982065,0.29773542,0.25675273,0.2700308,0.26785398,0.31725132,0.21538317,0.2765062,0.3074038,0.28526163,0.2809468,0.3045854
0.36157244,0.29054233,0.38220477,0.22074057,0.35380512,0.39102083,0.25844282,0.30427048,0.33447272,0.27232704,0.27263805,0.30125022,0.44154665,0.19647735,0.29907462,0.22620511,0.27937472,0.39910018,0.247199,0.24852292,0.2954705,0.28160387,0.30483085,0.2971776,0.32202595,0.27886626,0.24288684,0.23227632,0.359986,0.2892586,0.7172884,0.65658325,0.7665453,0.66269296,0.7229874,0.618567,0.460262,0.47728288,0.6529113,0.46393222,0.36045343,0.40802282,0.53449064,0.38672578,0.48936054,0.38732,0.40509653,0.3309277,0.37951487,0.480226,0.7490983,0.82614666,0.67319083,0.6326026,0.99999976,0.46087715,0.70435315,0.8664583,0.7823962,0.6714668,0.36918032,0.21250743,0.21033801,0.23005182,0.42135888,0.31283846,0.27582544,0.29502782,0.17241016,0.3191656,0.20545258,0.30280676,0.31889695,0.3145166,0.24764548,0.2986838,0.20939326,0.34840444,0.24887179,0.30019033
0.19474916,0.3761322,0.34241265,0.22987095,0.62256485,0.43038926,0.14384043,0.23633419,0.20819256,0.35117975,0.21610264,0.58194953,0.23739491,0.29225045,0.35822013,0.20706174,0.23485616,0.2954341,0.25089952,0.21140558,0.20164324,0.24748255,0.29235858,0.26986438,0.28048518,0.21020445,0.22393177,0.28624272,0.1866663,0.21973203,0.28454077,0.1999971,0.25909448,0.2615764,0.24561724,0.22645938,0.30830133,0.50553703,0.2492147,0.47669703,0.20168668,0.39437848,0.2723334,0.37566128,0.20953469,0.18913144,0.22907452,0.20774117,0.19190414,0.25493655,0.38608465,0.42200246,0.44630292,0.34358883,0.46087715,0.99999994,0.5788722,0.45695058,0.5268494,0.36970893,0.2958361,0.34030804,0.22482657,0.29219365,0.35148755,0.26967832,0.22112028,0.30180234,0.3053097,0.22409429,0.2451308,0.21258444,0.27881098,0.26339215,0.18800224,0.20092762,0.25242046,0.16934696,0.26273677,0.27121532
