0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0.48833767,0.45623448,0.5340736,0.5423307,0.5058091,0.4939968,0.53626347,0.4118083,0.5664242,0.44924897,0.5367009,0.53805345,0.5612275,0.5494309,0.5751148,0.5407156,0.5064406,0.56347084,0.55618197,0.51784617,0.7040682,0.7472628,0.66305834,0.78021985,0.7716525,0.99999994,0.67807144,0.8287661,0.7208127,0.6937872,0.47188243,0.43984073,0.39595568,0.6113002,0.6223896,0.47994998,0.461176,0.44353008,0.60910904,0.53708476,0.4306619,0.44623122,0.46359918,0.53506887,0.5670095,0.47867694,0.43380442,0.4325092,0.55745935,0.4551481,0.39838696,0.41116837,0.44835764,0.45001876,0.45257977,0.35654193,0.46158236,0.46155792,0.4783415,0.24910213,0.41626352,0.4612164,0.4283211,0.43548128,0.46446508,0.45470223,0.46797895,0.39026687,0.560161,0.40934375,0.3962395,0.43901956,0.35857025,0.34923145,0.42135605,0.40298176,0.4073279,0.3821161,0.416354,0.41558188,0.3195273,0.38872564,0.35598326,0.3364136,0.33636925,0.32539994,0.3305143,0.4063707,0.38240898,0.37859225,0.3753586
0.55475664,0.48225817,0.5246678,0.5641128,0.521228,0.55360293,0.5320045,0.41244313,0.5818095,0.5126169,0.55528057,0.58514726,0.5369476,0.56096625,0.54518604,0.49874282,0.5541728,0.58134073,0.539283,0.49155766,0.7312251,0.655278,0.65870523,0.78567326,0.626322,0.67807144,1.0000001,0.6494429,0.6844665,0.65607375,0.54656947,0.47856835,0.342851,0.58111876,0.6652562,0.53280336,0.48585722,0.5001091,0.55865884,0.61201674,0.49833614,0.582881,0.5513935,0.5783065,0.54770374,0.47281185,0.46414867,0.49460837,0.55447024,0.4877144,0.36511868,0.39578843,0.46672025,0.44059122,0.4309658,0.34685937,0.37259895,0.46482792,0.508716,0.2822814,0.34982052,0.4932704,0.41111225,0.38647854,0.44774705,0.37973675,0.45655072,0.4100439,0.5053783,0.34925702,0.44442067,0.43205246,0.31702462,0.4299873,0.4321216,0.48483822,0.5064281,0.41714078,0.4264096,0.41378853,0.31113487,0.41548133,0.35551348,0.36344647,0.2891353,0.33377144,0.258467,0.4011855,0.31916785,0.36832252,0.32184672
0.43527225,0.3672324,0.484182,0.49604183,0.46714184,0.4204587,0.4537152,0.33505356,0.4910757,0.4110287,0.43221888,0.44087085,0.48517695,0.46264708,0.4867613,0.416084,0.4131006,0.47399768,0.45738965,0.45863593,0.65431976,0.695169,0.60830665,0.7212074,0.77102405,0.8287661,0.6494429,1.0000001,0.68281925,0.63842463,0.3984742,0.38258785,0.31628224,0.4849261,0.51341254,0.42792135,0.3847109,0.50849086,0.56745195,0.46284977,0.36932874,0.44797683,0.4086305,0.48341417,0.4992501,0.39578345,0.39722157,0.37281594,0.46948504,0.40501297,0.3892573,0.35697988,0.380582,0.3853763,0.3663882,0.32407892,0.3658205,0.3875576,0.41016114,0.19933055,0.3114044,0.3673737,0.37895718,0.33201376,0.4171936,0.35480475,0.39615956,0.34191176,0.45480686,0.35972568,0.3374697,0.39065856,0.2898151,0.26574782,0.32424086,0.32102022,0.36307734,0.28312206,0.31265038,0.31407812,0.26201496,0.31313825,0.28276196,0.27335072,0.2675674,0.24124223,0.23169556,0.33896863,0.34787446,0.28093243,0.28319114
0.55913585,0.45408973,0.6093949,0.5754345,0.58690214,0.50911915,0.61757064,0.47209075,0.5655837,0.4578742,0.54729384,0.567609,0.52545935,0.52267766,0.6137843,0.4886149,0.550314,0.56091326,0.6111169,0.50261414,0.6863978,0.78174293,0.75430435,0.7584331,0.6782279,0.7208127,0.6844665,0.68281925,0.99999994,0.8114356,0.51330966,0.5801911,0.4243073,0.60846454,0.6108049,0.5720291,0.5085571,0.5598403,0.6106856,0.51385826,0.5353731,0.5269699,0.5493895,0.6161097,0.61029696,0.50533265,0.44667825,0.56158006,0.58973795,0.4941328,0.41736194,0.40439287,0.46455377,0.43934292,0.41713417,0.37534708,0.39694148,0.4897178,0.50774163,0.2757121,0.42197534,0.44501886,0.44613835,0.3733564,0.43459877,0.43696472,0.4192114,0.39833164,0.4844418,0.37616086,0.4496926,0.38579342,0.33467826,0.343529,0.43081212,0.46872878,0.44297034,0.40587184,0.4238432,0.38500246,0.3430899,0.42846152,0.3863924,0.37919334,0.37320656,0.36634955,0.34105805,0.41844714,0.38075858,0.3917702,0.37088215
0.6191255,0.50451696,0.59199417,0.59227616,0.6334609,0.5470016,0.6406817,0.49705485,0.58726317,0.48989335,0.5956605,0.55893,0.56187344,0.55108106,0.61678964,0.47448713,0.57594144,0.6450449,0.64071065,0.5258176,0.72415924,0.8127628,0.6982711,0.74599236,0.655362,0.6937872,0.65607375,0.63842463,0.8114356,0.9999999,0.52345735,0.5380047,0.4538722,0.6340661,0.6471288,0.55960315,0.5044909,0.45970598,0.6471987,0.5134125,0.5968397,0.52584714,0.5685399,0.64849097,0.62566113,0.5273614,0.46310452,0.5639181,0.6108302,0.5210141,0.35703614,0.40905768,0.43586242,0.451722,0.3955921,0.37039587,0.35484695,0.450349,0.4826685,0.25196353,0.44435814,0.46811348,0.4690161,0.37851647,0.44334558,0.46240118,0.41449293,0.4817557,0.50124824,0.3587872,0.4413907,0.3654839,0.32864827,0.2934374,0.4130093,0.504574,0.418589,0.4141457,0.4297229,0.38622874,0.32131898,0.39130002,0.37048703,0.34382075,0.34441,0.35979256,0.32795575,0.37620616,0.34416997,0.37133232,0.34035063
0.39297423,0.36363223,0.42776006,0.41974148,0.4281435,0.40322393,0.41537037,0.35560063,0.43727344,0.39836562,0.46432927,0.4719668,0.432797,0.39747688,0.3979431,0.3776864,0.45700324,0.42146325,0.48463303,0.39249298,0.5133281,0.48498777,0.4720869,0.5209717,0.4375278,0.47188243,0.54656947,0.3984742,0.51330966,0.52345735,1.0000002,0.58133316,0.673659,0.6933971,0.7580134,0.54501384,0.62386173,0.52665627,0.75666064,0.64856774,0.3271472,0.3804217,0.4321208,0.43354395,0.4168702,0.33899003,0.30141374,0.36462596,0.44664145,0.35721558,0.23808308,0.39106217,0.39870134,0.34492874,0.34522963,0.28288245,0.27400932,0.40486717,0.44053072,0.23451689,0.3709928,0.38313603,0.36803675,0.29623333,0.3763857,0.36687934,0.43902457,0.3017303,0.43311214,0.37362698,0.33576477,0.3207953,0.35299352,0.29910627,0.3649127,0.41884166,0.36295378,0.30175734,0.3644673,0.36269855,0.2851993,0.35064343,0.33743122,0.3434884,0.32461646,0.31154707,0.29932946,0.35212234,0.3154065,0.33649045,0.31716624
0.5906126,0.47869512,0.5239999,0.55883,0.5559841,0.4536731,0.5323964,0.3857893,0.554334,0.46813834,0.38969448,0.36723286,0.29175997,0.29664674,0.40235358,0.3049852,0.34369898,0.40663865,0.47570068,0.33613095,0.45494083,0.5879297,0.63282406,0.4752897,0.37507698,0.43984073,0.47856835,0.38258785,0.5801911,0.5380047,0.58133316,1.0000001,0.5234505,0.54870194,0.6073427,0.65268564,0.7135534,0.60211635,0.59623724,0.5436985,0.37837464,0.35650665,0.4445753,0.4483184,0.39928457,0.32542297,0.331809,0.38566545,0.47192848,0.36927983,0.28292125,0.357199,0.36514613,0.34815216,0.37353528,0.31147146,0.35102013,0.31900668,0.35101703,0.3761256,0.4007465,0.40924424,0.37433574,0.30896527,0.34394032,0.38285276,0.40147978,0.34138152,0.4188178,0.37470502,0.3977816,0.30149612,0.35771847,0.29015648,0.3482792,0.46002865,0.32936886,0.3510844,0.38665175,0.35610294,0.27862155,0.32956934,0.31974313,0.31627044,0.3172442,0.3130629,0.27522275,0.30050516,0.32900113,0.29501936,0.34876078
0.33368295,0.4111928,0.40944132,0.42134386,0.4458109,0.3589229,0.37595567,0.30585098,0.38817784,0.36311173,0.36691222,0.34922963,0.27129135,0.20814031,0.3135461,0.30975068,0.32420462,0.33688414,0.40182266,0.25789168,0.40242115,0.3930362,0.4114272,0.3894574,0.36221522,0.39595568,0.342851,0.31628224,0.4243073,0.4538722,0.673659,0.5234505,1.0000002,0.63832355,0.5616797,0.46932206,0.6284814,0.42588666,0.65723497,0.53454083,0.28723037,0.27349862,0.3057882,0.40374053,0.3471622,0.2560967,0.28481877,0.3042203,0.38567957,0.29897743,0.1998633,0.24736631,0.30602354,0.3021591,0.30696642,0.25518295,0.27218074,0.2867147,0.26676333,0.25451726,0.27180156,0.33836424,0.28803092,0.3433282,0.3141564,0.4004511,0.41586292,0.25652924,0.39085212,0.37773573,0.28993487,0.3617357,0.34075758,0.267868,0.29975206,0.34686965,0.27878302,0.293624,0.32823884,0.3120884,0.20695402,0.26243046,0.26582474,0.21858945,0.23122111,0.2199153,0.24048646,0.28573492,0.24240988,0.24653949,0.24758404
0.4664693,0.48502517,0.5359002,0.57236254,0.5600692,0.52098596,0.5043663,0.35598356,0.5567834,0.47928023,0.5383091,0.5757038,0.48899347,0.42338273,0.5413244,0.47748667,0.4936351,0.5374528,0.6101515,0.46573013,0.5631106,0.51872903,0.5497052,0.59608674,0.52474874,0.6113002,0.58111876,0.4849261,0.60846454,0.6340661,0.6933971,0.54870194,0.63832355,1.0000002,0.7138065,0.56995684,0.6547998,0.59472173,0.6973874,0.721133,0.40274057,0.4610774,0.48670718,0.5777802,0.52430487,0.486174,0.42882845,0.47715923,0.58692056,0.50842583,0.3358951,0.38198027,0.4559158,0.41187087,0.4144217,0.3178939,0.39233556,0.5085746,0.49391764,0.24948171,0.3975632,0.4841291,0.45209855,0.40506664,0.47777337,0.5181435,0.49512452,0.3900058,0.51076704,0.4666542,0.43767983,0.44595948,0.4135001,0.37057427,0.4560569,0.46236384,0.39297253,0.41709775,0.45220885,0.44415218,0.24914835,0.3718823,0.3093944,0.28893015,0.26333597,0.28529897,0.2346466,0.36274877,0.28406256,0.32279524,0.29776433
0.5967242,0.539255,0.56839687,0.60750693,0.57919586,0.5832763,0.5786942,0.48573536,0.591964,0.565358,0.6139897,0.59277856,0.5789741,0.5377998,0.5579685,0.48069865,0.55665654,0.5859846,0.60209423,0.5789642,0.65007293,0.6136007,0.58030486,0.6596561,0.54892665,0.6223896,0.6652562,0.51341254,0.6108049,0.6471288,0.7580134,0.6073427,0.5616797,0.7138065,0.9999999,0.6346292,0.6279858,0.5943969,0.7392273,0.7463759,0.50670207,0.52344143,0.5460795,0.58581847,0.5577991,0.475386,0.4251147,0.5149251,0.57828563,0.51080513,0.40301198,0.47344095,0.5019139,0.46468815,0.45477745,0.3877773,0.39945918,0.50923145,0.5336931,0.286362,0.3774861,0.49995813,0.44993195,0.42039576,0.47159708,0.450575,0.47059762,0.3905568,0.49592105,0.42754874,0.47995493,0.45749196,0.33559635,0.34043837,0.44098842,0.5029181,0.41437328,0.41235682,0.42151624,0.43162787,0.32050043,0.41533753,0.3814662,0.34619448,0.33253753,0.33373287,0.30017242,0.4257376,0.36448228,0.33791208,0.33961883
0.5571188,0.51833636,0.5257933,0.5168294,0.51870775,0.44401294,0.561254,0.44247973,0.5054163,0.47695437,0.45684063,0.43122506,0.37289587,0.379993,0.464007,0.35798845,0.42490408,0.45795718,0.46810874,0.36275634,0.5509986,0.56167954,0.47295246,0.54226923,0.46160856,0.47994998,0.53280336,0.42792135,0.5720291,0.55960315,0.54501384,0.65268564,0.46932206,0.56995684,0.6346292,1.0000001,0.737882,0.50005114,0.5457107,0.4797372,0.4940305,0.41009083,0.47858536,0.5055221,0.4958729,0.39340365,0.36391956,0.4461483,0.50382805,0.37965617,0.31207368,0.39540756,0.3891767,0.3930909,0.3658695,0.2996107,0.35012907,0.3558163,0.37388682,0.29499686,0.29107693,0.39134428,0.32760963,0.33784735,0.40057927,0.37707976,0.38493103,0.30511025,0.3603104,0.34691733,0.40823323,0.28820878,0.2654133,0.25870022,0.32834506,0.44146058,0.3064639,0.3420399,0.3489292,0.30803815,0.29111078,0.3269477,0.31790093,0.2998831,0.31878945,0.3321165,0.29290524,0.2985086,0.31654313,0.2683934,0.30566493
0.5086537,0.4634178,0.50508386,0.5554368,0.53833723,0.5001491,0.46586615,0.36607638,0.5460936,0.48175782,0.3694122,0.43655324,0.32985577,0.26989576,0.43893078,0.34372243,0.37693617,0.44038752,0.4866061,0.3019078,0.55467093,0.48569167,0.46848643,0.47387612,0.45198923,0.461176,0.48585722,0.3847109,0.5085571,0.5044909,0.62386173,0.7135534,0.6284814,0.6547998,0.6279858,0.737882,1.0000001,0.52841485,0.58294153,0.55735356,0.42579392,0.3536174,0.43344694,0.52864486,0.41052285,0.3755343,0.35366535,0.4134638,0.5107014,0.4303476,0.35604864,0.380907,0.42695236,0.41999546,0.43926832,0.3871053,0.39338976,0.40506703,0.40388146,0.41477233,0.37026742,0.4057714,0.3774998,0.32639608,0.3938426,0.3890946,0.47824922,0.34994304,0.42789146,0.46177217,0.45955545,0.3951574,0.4008835,0.39696786,0.38359302,0.50101995,0.36523443,0.34863946,0.39873806,0.41865793,0.27332562,0.3585759,0.3530314,0.3183545,0.28492478,0.31805024,0.26935568,0.3148542,0.3077163,0.33141628,0.32561654
0.43000868,0.3556203,0.48239535,0.51093304,0.45775557,0.456242,0.46185052,0.30027717,0.40868133,0.3936034,0.40370065,0.52931905,0.4440984,0.36720726,0.41349208,0.3898692,0.44540024,0.41284063,0.42337683,0.44934866,0.4889714,0.4143655,0.5428406,0.4708007,0.4966412,0.44353008,0.5001091,0.50849086,0.5598403,0.45970598,0.52665627,0.60211635,0.42588666,0.59472173,0.5943969,0.50005114,0.52841485,1.0000002,0.5630966,0.6099011,0.33484304,0.43239045,0.47128177,0.5027293,0.3890106,0.3539499,0.36206198,0.4350539,0.49500686,0.43907735,0.38103387,0.25490302,0.41204754,0.2944233,0.31265816,0.25548035,0.260933,0.43783978,0.42828986,0.17491695,0.3152715,0.39700937,0.42871395,0.33236703,0.45767015,0.39446032,0.42549422,0.32819203,0.38515043,0.47231984,0.4778238,0.47702968,0.3949555,0.37947398,0.4050124,0.42211178,0.4244636,0.28495824,0.40951523,0.37825358,0.22085926,0.33816585,0.29206073,0.27723223,0.24247499,0.24626438,0.17867838,0.3307324,0.35888487,0.26333606,0.31043848
0.47703683,0.47222704,0.55673766,0.54097676,0.5931611,0.4897525,0.543555,0.39314505,0.5302317,0.4845599,0.5366989,0.51066273,0.49876425,0.49543697,0.5045004,0.4571184,0.4545092,0.5191193,0.5715832,0.49980965,0.5840991,0.5955199,0.5820643,0.6054988,0.59546906,0.60910904,0.55865884,0.56745195,0.6106856,0.6471987,0.75666064,0.59623724,0.65723497,0.6973874,0.7392273,0.5457107,0.58294153,0.5630966,0.99999994,0.6707999,0.42211992,0.43014446,0.4674914,0.53482825,0.49299634,0.42948082,0.3958612,0.50634074,0.54561514,0.4901424,0.36038777,0.45312536,0.45604956,0.4099287,0.3901964,0.3334981,0.3595822,0.4496051,0.4457672,0.1870368,0.3916133,0.44925937,0.45614228,0.43900633,0.42104113,0.44902402,0.4616516,0.36694303,0.5316077,0.39864552,0.41036278,0.43844855,0.3617411,0.32948974,0.4194552,0.4469464,0.3989321,0.37487227,0.44024414,0.43900615,0.31238303,0.39127606,0.35594067,0.34315142,0.33618453,0.31601343,0.32293078,0.3984137,0.36351034,0.35114923,0.34064665
0.46194923,0.4688097,0.51414746,0.569,0.5008856,0.5184572,0.45507544,0.3146616,0.5183137,0.46973068,0.48447424,0.5253998,0.46954763,0.4696223,0.47594333,0.39890376,0.46813595,0.4827456,0.53347707,0.5017849,0.6181171,0.44338676,0.5709791,0.58375067,0.4326939,0.53708476,0.61201674,0.46284977,0.51385826,0.5134125,0.64856774,0.5436985,0.53454083,0.721133,0.7463759,0.4797372,0.55735356,0.6099011,0.6707999,1.0,0.37384996,0.50229585,0.45663857,0.5213236,0.42598227,0.40448147,0.42657217,0.44551003,0.4955279,0.4776013,0.3727092,0.35307738,0.4680854,0.39346626,0.40459827,0.32481277,0.32962704,0.50151473,0.5037601,0.21341468,0.3525704,0.47201765,0.45463344,0.3473611,0.46811047,0.4558018,0.49338695,0.35382718,0.48633835,0.39884531,0.472202,0.4457636,0.34707147,0.35342643,0.4616367,0.4412763,0.43414217,0.38489658,0.42231622,0.44361693,0.29882672,0.40958413,0.32361913,0.3158627,0.2581793,0.28118557,0.2276683,0.39660785,0.29071832,0.26526594,0.27233875
0.6335124,0.6061612,0.61430526,0.57432044,0.63112634,0.62790394,0.63490963,0.5751785,0.58213603,0.61507976,0.6064778,0.6123843,0.6205294,0.579567,0.6653516,0.5211552,0.6293624,0.67080384,0.6123202,0.60616636,0.532029,0.54580927,0.44930673,0.48920828,0.47729728,0.4306619,0.49833614,0.36932874,0.5353731,0.5968397,0.3271472,0.37837464,0.28723037,0.40274057,0.50670207,0.4940305,0.42579392,0.33484304,0.42211992,0.37384996,0.99999994,0.66711175,0.6951958,0.7016119,0.75645787,0.66231924,0.644845,0.5979836,0.68273026,0.58735514,0.38445997,0.4199047,0.43816888,0.41186732,0.40880165,0.33792722,0.38157037,0.45730662,0.4759486,0.28892478,0.45003933,0.50389934,0.49044517,0.4031661,0.47114694,0.42041248,0.44178718,0.50177515,0.44446266,0.4353954,0.50568664,0.36827824,0.3601763,0.3976251,0.44621915,0.49936375,0.42090213,0.4472587,0.46780145,0.38562247,0.3811708,0.4559131,0.45087546,0.41387656,0.3908414,0.43609583,0.39337656,0.432562,0.3788662,0.41874972,0.39070237
0.59642506,0.5199925,0.5865611,0.5475211,0.526282,0.60790116,0.5849713,0.46957263,0.51812494,0.56078255,0.6279996,0.6458908,0.6153262,0.5903715,0.5679287,0.5176569,0.5827518,0.6363008,0.58442086,0.58805084,0.5158625,0.52670926,0.45842433,0.54833716,0.4717527,0.44623122,0.582881,0.44797683,0.5269699,0.52584714,0.3804217,0.35650665,0.27349862,0.4610774,0.52344143,0.41009083,0.3536174,0.43239045,0.43014446,0.50229585,0.66711175,1.0000002,0.68641436,0.666409,0.68964344,0.6905037,0.81317747,0.59126115,0.6561304,0.62196213,0.38243982,0.37772185,0.47433838,0.39209816,0.41346025,0.36350557,0.35086197,0.48909461,0.5037452,0.30293754,0.41675276,0.49563462,0.4826876,0.3898884,0.47742495,0.36375788,0.42294532,0.4011933,0.4459729,0.42680186,0.46236575,0.44701242,0.3750896,0.44767684,0.4358824,0.4630305,0.44386062,0.39193356,0.46112204,0.38882065,0.4252173,0.5374426,0.46484682,0.46082258,0.4034739,0.43892443,0.37743375,0.51663667,0.43010488,0.41454843,0.41756588
0.6671439,0.5869798,0.6602242,0.57920134,0.64788383,0.62626374,0.67434734,0.5667579,0.55265087,0.56975,0.6063407,0.71740764,0.608456,0.576422,0.62445974,0.56259304,0.6509898,0.6123161,0.59976834,0.5567277,0.5043987,0.54489976,0.44245666,0.5226282,0.513527,0.46359918,0.5513935,0.4086305,0.5493895,0.5685399,0.4321208,0.4445753,0.3057882,0.48670718,0.5460795,0.47858536,0.43344694,0.47128177,0.4674914,0.45663857,0.6951958,0.68641436,1.0000001,0.7642281,0.7248226,0.6494583,0.6036032,0.698207,0.75660115,0.64569944,0.39811844,0.5139256,0.5309579,0.48533916,0.48671663,0.4296478,0.45052886,0.5367077,0.5886907,0.29361194,0.5098107,0.505922,0.48617098,0.4172322,0.47363228,0.43293756,0.49605995,0.46025866,0.4830871,0.421375,0.52399504,0.41986603,0.40646005,0.4268907,0.5019225,0.558013,0.49737012,0.5035978,0.5149052,0.4094107,0.4702616,0.57337576,0.54549444,0.5308806,0.49552178,0.54503506,0.45736656,0.5520303,0.47442225,0.50583893,0.48927477
0.65676147,0.6014683,0.7262253,0.64288783,0.6809908,0.70222026,0.6930849,0.6083351,0.59890676,0.59255815,0.6106326,0.73914003,0.5908314,0.54934716,0.68215346,0.48729736,0.62890375,0.6689339,0.6742628,0.5652582,0.5661169,0.5589736,0.5073783,0.57455564,0.57589453,0.53506887,0.5783065,0.48341417,0.6161097,0.64849097,0.43354395,0.4483184,0.40374053,0.5777802,0.58581847,0.5055221,0.52864486,0.5027293,0.53482825,0.5213236,0.7016119,0.666409,0.7642281,1.0000001,0.73429155,0.6529618,0.6168922,0.7426493,0.80468345,0.67172056,0.43564284,0.50458217,0.5833669,0.5113274,0.5008842,0.4035492,0.46830732,0.5900121,0.5849435,0.3293498,0.48941413,0.5757037,0.5494425,0.493478,0.57407373,0.48110065,0.5226929,0.5547967,0.5722815,0.50091696,0.55553806,0.46454912,0.4132767,0.44429246,0.50937724,0.607549,0.52737767,0.48952994,0.5250562,0.43123406,0.4649851,0.6142913,0.5558549,0.51361585,0.45864412,0.5287215,0.42813882,0.5540329,0.45278227,0.48395616,0.46683383
0.6723939,0.60860366,0.7113587,0.6147762,0.6467378,0.6812249,0.691339,0.59194624,0.6151202,0.5878619,0.70133483,0.7033232,0.723241,0.66119677,0.73701376,0.5857485,0.69830424,0.6775191,0.68211734,0.6712837,0.51170903,0.58958447,0.4975919,0.59613323,0.6185798,0.5670095,0.54770374,0.4992501,0.61029696,0.62566113,0.4168702,0.39928457,0.3471622,0.52430487,0.5577991,0.4958729,0.41052285,0.3890106,0.49299634,0.42598227,0.75645787,0.68964344,0.7248226,0.73429155,1.0,0.7660596,0.6633101,0.58222836,0.7185705,0.62045634,0.4029962,0.43301582,0.44152433,0.39858064,0.440567,0.32567492,0.43289977,0.45796165,0.5044785,0.24264123,0.48053685,0.5111402,0.554358,0.39490187,0.52038836,0.40751767,0.45719233,0.47618327,0.5272436,0.4477157,0.4580222,0.42882308,0.3937441,0.34777617,0.49765527,0.48076937,0.44876426,0.44706017,0.45427963,0.36966982,0.40075794,0.5317265,0.48369226,0.4581392,0.40502614,0.42854142,0.39903507,0.49681446,0.40023196,0.45699912,0.38317862
0.5896035,0.57519096,0.6161931,0.5331148,0.5647871,0.62635016,0.6007713,0.5112698,0.5382242,0.57400113,0.6226096,0.66659427,0.6722206,0.62749964,0.6884305,0.58692324,0.6352911,0.67408687,0.61410284,0.6865129,0.4350682,0.50219506,0.39035743,0.49481907,0.5160339,0.47867694,0.47281185,0.39578345,0.50533265,0.5273614,0.33899003,0.32542297,0.2560967,0.486174,0.475386,0.39340365,0.3755343,0.3539499,0.42948082,0.40448147,0.66231924,0.6905037,0.6494583,0.6529618,0.7660596,1.0000001,0.69202995,0.6135088,0.6511022,0.62817526,0.35160592,0.36772844,0.39739454,0.3685012,0.4122446,0.2962384,0.37654743,0.45267704,0.47942823,0.28409448,0.4524329,0.49173415,0.49411136,0.39115703,0.444767,0.38714513,0.39417648,0.41877457,0.42418554,0.40055862,0.44806153,0.41657612,0.3338987,0.38541472,0.39138398,0.4734978,0.33549806,0.37968105,0.42480224,0.3515464,0.42382082,0.5411207,0.4357287,0.4656038,0.37297207,0.4251753,0.38969022,0.51620513,0.3676046,0.42494318,0.38137394
0.55365795,0.5779704,0.57936954,0.48927996,0.5454382,0.57952845,0.533355,0.46581262,0.49849358,0.5427686,0.5650329,0.59972256,0.57885844,0.5490534,0.56518066,0.61335367,0.5806759,0.6131675,0.5652194,0.58766735,0.44955048,0.45876634,0.3725761,0.44963127,0.46423322,0.43380442,0.46414867,0.39722157,0.44667825,0.46310452,0.30141374,0.331809,0.28481877,0.42882845,0.4251147,0.36391956,0.35366535,0.36206198,0.3958612,0.42657217,0.644845,0.81317747,0.6036032,0.6168922,0.6633101,0.69202995,1.0,0.53635997,0.60423076,0.5992843,0.32356,0.35185242,0.4035271,0.36532983,0.40313596,0.31485632,0.38041383,0.38328564,0.42432,0.3224293,0.39323732,0.46907926,0.46324682,0.47335678,0.4362896,0.36937407,0.4880458,0.38096133,0.4900771,0.45614442,0.44990587,0.45007256,0.38721094,0.47641245,0.46198508,0.45674607,0.4150003,0.4055471,0.50175756,0.4539727,0.44425282,0.54647124,0.47331527,0.50218856,0.42305207,0.44208473,0.4368072,0.5361338,0.46698573,0.47608128,0.4413959
0.56896394,0.58071756,0.64338726,0.6014003,0.6532922,0.5999321,0.69031715,0.6307968,0.5063319,0.566879,0.5616737,0.63953286,0.5011391,0.49805313,0.5781453,0.4334691,0.51313835,0.6248367,0.58049035,0.4884022,0.4802791,0.50015795,0.4315899,0.5195465,0.47749102,0.4325092,0.49460837,0.37281594,0.56158006,0.5639181,0.36462596,0.38566545,0.3042203,0.47715923,0.5149251,0.4461483,0.4134638,0.4350539,0.50634074,0.44551003,0.5979836,0.59126115,0.698207,0.7426493,0.58222836,0.6135088,0.53635997,1.0,0.7078554,0.74095005,0.502876,0.58129287,0.5915363,0.57441896,0.53158355,0.4820509,0.53206486,0.60519487,0.61966014,0.29602855,0.38308737,0.5561201,0.4823116,0.50839007,0.45874205,0.44396967,0.50503576,0.52476656,0.55271506,0.40413973,0.5499934,0.4227972,0.2919607,0.49983418,0.43961638,0.53582466,0.44237864,0.4748881,0.4591536,0.42289737,0.49009058,0.5754843,0.5297576,0.5291153,0.47377658,0.5479098,0.45973462,0.550108,0.4674467,0.47260153,0.49315372
0.6358669,0.59685445,0.6734755,0.64545476,0.6850872,0.7014507,0.70805687,0.5916475,0.6096089,0.6054371,0.6460775,0.75994885,0.6281891,0.59016705,0.75371367,0.58495224,0.6081302,0.6903955,0.6550478,0.6151535,0.50933653,0.5592771,0.5074072,0.56431043,0.5532561,0.55745935,0.55447024,0.46948504,0.58973795,0.6108302,0.44664145,0.47192848,0.38567957,0.58692056,0.57828563,0.50382805,0.5107014,0.49500686,0.54561514,0.4955279,0.68273026,0.6561304,0.75660115,0.80468345,0.7185705,0.6511022,0.60423076,0.7078554,1.0000002,0.7047666,0.44016495,0.50440145,0.5799519,0.4885476,0.51587075,0.4249287,0.5162079,0.575855,0.5876627,0.28923467,0.5263615,0.60021275,0.5380749,0.53391546,0.5491144,0.4710015,0.58724564,0.52975047,0.6150208,0.52551645,0.5656739,0.5117966,0.46940544,0.5225209,0.546298,0.5368501,0.49939367,0.5053387,0.5596039,0.5095196,0.49388885,0.6258472,0.5823811,0.54924756,0.49716476,0.58149856,0.4906369,0.58264464,0.5160564,0.53608483,0.52211523
0.5714884,0.5911309,0.6694857,0.63038915,0.6828605,0.6454298,0.6505985,0.6040093,0.5162951,0.59240174,0.5328537,0.6888971,0.545444,0.5404792,0.6149125,0.5122803,0.53158224,0.605469,0.5946524,0.53049463,0.47329196,0.46543062,0.41351092,0.5001457,0.47590318,0.4551481,0.4877144,0.40501297,0.4941328,0.5210141,0.35721558,0.36927983,0.29897743,0.50842583,0.51080513,0.37965617,0.4303476,0.43907735,0.4901424,0.4776013,0.58735514,0.62196213,0.64569944,0.67172056,0.62045634,0.62817526,0.5992843,0.74095005,0.7047666,1.0000002,0.51518583,0.5110669,0.551624,0.5389421,0.55752075,0.4928873,0.56235796,0.5926109,0.5953342,0.2764279,0.4507136,0.48711094,0.5182542,0.4628977,0.49111784,0.4685199,0.56804746,0.44143793,0.49605125,0.5176792,0.59781176,0.5020362,0.35500246,0.5269857,0.5778588,0.49956572,0.5263439,0.53163767,0.5166307,0.49943048,0.4914562,0.5745069,0.5151704,0.54613614,0.46838808,0.515984,0.4687278,0.5667193,0.45998508,0.48693174,0.47934812
